67.0 APEX_CODE,FINEST;APEX_PROFILING,ERROR;CALLOUT,INFO;DATA_ACCESS,NONE;DB,INFO;NBA,ERROR;SYSTEM,FINEST;VALIDATION,ERROR;VISUALFORCE,FINE;WAVE,ERROR;WORKFLOW,FINEST
10:03:16.1 (17919062)|VARIABLE_ASSIGNMENT|[1853]|this|{}|0x7d8c6dda
10:03:16.1 (17923222)|STATEMENT_EXECUTE|[1853]
10:03:16.1 (17924102)|STATEMENT_EXECUTE|[1854]
10:03:16.1 (17938247)|HEAP_ALLOCATE|[1854]|Bytes:4
10:03:16.1 (17948437)|VARIABLE_SCOPE_BEGIN|[1854]|rateByType|Map<String,Decimal>|true|false
10:03:16.1 (17963949)|VARIABLE_ASSIGNMENT|[1854]|rateByType|{}|0x36efe0a0
10:03:16.1 (17969026)|HEAP_ALLOCATE|[1855]|Bytes:61
10:03:16.1 (17974512)|HEAP_ALLOCATE|[1855]|Bytes:4
10:03:16.1 (19632098)|SOQL_EXECUTE_BEGIN|[1855]|Aggregations:0|SELECT MaintenanceType__c, Rate__c FROM Maintenance_Rate__mdt
10:03:16.1 (24571102)|SOQL_EXECUTE_END|[1855]|Rows:7
10:03:16.1 (24602643)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:32
10:03:16.1 (24689866)|SYSTEM_METHOD_ENTRY|[1855]|Database.QueryLocator.iterator()
10:03:16.1 (24789296)|HEAP_ALLOCATE|[1855]|Bytes:54
10:03:16.1 (24794742)|HEAP_ALLOCATE|[1855]|Bytes:8
10:03:16.1 (24803485)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
10:03:16.1 (24805830)|STATEMENT_EXECUTE|[7]
10:03:16.1 (24811881)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
10:03:16.1 (24816961)|HEAP_ALLOCATE|[1855]|Bytes:28
10:03:16.1 (24877439)|HEAP_ALLOCATE|[1855]|Bytes:32
10:03:16.1 (24885218)|HEAP_ALLOCATE|[1855]|Bytes:8
10:03:16.1 (24887045)|HEAP_ALLOCATE|[1855]|Bytes:8
10:03:16.1 (24890830)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
10:03:16.1 (24918809)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x24d550be
10:03:16.1 (24922400)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
10:03:16.1 (24939571)|VARIABLE_ASSIGNMENT|[15]|values|"List of size 7 too large to display"|0x786608a3
10:03:16.1 (24942795)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
10:03:16.1 (24966015)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT MaintenanceTy (41 more) ..."}|0x1fc463f1
10:03:16.1 (24969064)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
10:03:16.1 (24975303)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|7
10:03:16.1 (24977450)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
10:03:16.1 (24981357)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|49993
10:03:16.1 (25021027)|HEAP_ALLOCATE|[1855]|Bytes:28
10:03:16.1 (25030436)|SYSTEM_METHOD_EXIT|[1855]|Database.QueryLocator.iterator()
10:03:16.1 (25044929)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.hasNext()
10:03:16.1 (25118381)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.hasNext()
10:03:16.1 (25122855)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.next()
10:03:16.1 (25180527)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.next()
10:03:16.1 (25184507)|VARIABLE_SCOPE_BEGIN|[1855]|rateRecord|Maintenance_Rate__mdt|true|false
10:03:16.1 (25251943)|VARIABLE_ASSIGNMENT|[1855]|rateRecord|{"Rate__c":0.15000,"MaintenanceType__c":"Basic","Id":"m16WC000002SfYXYA0"}|0x6551efa7
10:03:16.1 (25256576)|STATEMENT_EXECUTE|[1857]
10:03:16.1 (25304766)|SYSTEM_METHOD_ENTRY|[1858]|String.isNotBlank(String)
10:03:16.1 (25324453)|SYSTEM_METHOD_EXIT|[1858]|String.isNotBlank(String)
10:03:16.1 (25351834)|STATEMENT_EXECUTE|[1858]
10:03:16.1 (25352928)|STATEMENT_EXECUTE|[1859]
10:03:16.1 (25372934)|SYSTEM_METHOD_ENTRY|[1859]|Map<String,Decimal>.put(Object, Object)
10:03:16.1 (25389041)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
10:03:16.1 (25395136)|SYSTEM_METHOD_EXIT|[1859]|Map<String,Decimal>.put(Object, Object)
10:03:16.1 (25399143)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.hasNext()
10:03:16.1 (25409789)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.hasNext()
10:03:16.1 (25412348)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.next()
10:03:16.1 (25438458)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.next()
10:03:16.1 (25441065)|VARIABLE_SCOPE_BEGIN|[1855]|rateRecord|Maintenance_Rate__mdt|true|false
10:03:16.1 (25461531)|VARIABLE_ASSIGNMENT|[1855]|rateRecord|{"Rate__c":0.35000,"MaintenanceType__c":"Expert","Id":"m16WC000002SfYYYA0"}|0x115df513
10:03:16.1 (25464549)|STATEMENT_EXECUTE|[1857]
10:03:16.1 (25471575)|SYSTEM_METHOD_ENTRY|[1858]|String.isNotBlank(String)
10:03:16.1 (25475543)|SYSTEM_METHOD_EXIT|[1858]|String.isNotBlank(String)
10:03:16.1 (25479563)|STATEMENT_EXECUTE|[1858]
10:03:16.1 (25480342)|STATEMENT_EXECUTE|[1859]
10:03:16.1 (25485793)|SYSTEM_METHOD_ENTRY|[1859]|Map<String,Decimal>.put(Object, Object)
10:03:16.1 (25488558)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
10:03:16.1 (25492489)|SYSTEM_METHOD_EXIT|[1859]|Map<String,Decimal>.put(Object, Object)
10:03:16.1 (25495145)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.hasNext()
10:03:16.1 (25503841)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.hasNext()
10:03:16.1 (25506108)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.next()
10:03:16.1 (25528110)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.next()
10:03:16.1 (25530590)|VARIABLE_SCOPE_BEGIN|[1855]|rateRecord|Maintenance_Rate__mdt|true|false
10:03:16.1 (25545868)|VARIABLE_ASSIGNMENT|[1855]|rateRecord|{"Rate__c":0.30000,"MaintenanceType__c":"Express","Id":"m16WC000002SfYZYA0"}|0x257bca2
10:03:16.1 (25548879)|STATEMENT_EXECUTE|[1857]
10:03:16.1 (25553798)|SYSTEM_METHOD_ENTRY|[1858]|String.isNotBlank(String)
10:03:16.1 (25557495)|SYSTEM_METHOD_EXIT|[1858]|String.isNotBlank(String)
10:03:16.1 (25560867)|STATEMENT_EXECUTE|[1858]
10:03:16.1 (25561698)|STATEMENT_EXECUTE|[1859]
10:03:16.1 (25566428)|SYSTEM_METHOD_ENTRY|[1859]|Map<String,Decimal>.put(Object, Object)
10:03:16.1 (25568675)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
10:03:16.1 (25572435)|SYSTEM_METHOD_EXIT|[1859]|Map<String,Decimal>.put(Object, Object)
10:03:16.1 (25574668)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.hasNext()
10:03:16.1 (25582638)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.hasNext()
10:03:16.1 (25584718)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.next()
10:03:16.1 (25605285)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.next()
10:03:16.1 (25607389)|VARIABLE_SCOPE_BEGIN|[1855]|rateRecord|Maintenance_Rate__mdt|true|false
10:03:16.1 (25688186)|VARIABLE_ASSIGNMENT|[1855]|rateRecord|{"Rate__c":0.30000,"MaintenanceType__c":"Premier","Id":"m16WC000002SfYaYAK"}|0x68114798
10:03:16.1 (25691496)|STATEMENT_EXECUTE|[1857]
10:03:16.1 (25697324)|SYSTEM_METHOD_ENTRY|[1858]|String.isNotBlank(String)
10:03:16.1 (25701194)|SYSTEM_METHOD_EXIT|[1858]|String.isNotBlank(String)
10:03:16.1 (25704923)|STATEMENT_EXECUTE|[1858]
10:03:16.1 (25705719)|STATEMENT_EXECUTE|[1859]
10:03:16.1 (25710911)|SYSTEM_METHOD_ENTRY|[1859]|Map<String,Decimal>.put(Object, Object)
10:03:16.1 (25713441)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
10:03:16.1 (25717173)|SYSTEM_METHOD_EXIT|[1859]|Map<String,Decimal>.put(Object, Object)
10:03:16.1 (25719525)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.hasNext()
10:03:16.1 (25727872)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.hasNext()
10:03:16.1 (25729975)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.next()
10:03:16.1 (25751010)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.next()
10:03:16.1 (25753179)|VARIABLE_SCOPE_BEGIN|[1855]|rateRecord|Maintenance_Rate__mdt|true|false
10:03:16.1 (25767455)|VARIABLE_ASSIGNMENT|[1855]|rateRecord|{"Rate__c":0.24000,"MaintenanceType__c":"Premium","Id":"m16WC000002SfezYAC"}|0x1355c514
10:03:16.1 (25770227)|STATEMENT_EXECUTE|[1857]
10:03:16.1 (25774798)|SYSTEM_METHOD_ENTRY|[1858]|String.isNotBlank(String)
10:03:16.1 (25778292)|SYSTEM_METHOD_EXIT|[1858]|String.isNotBlank(String)
10:03:16.1 (25781652)|STATEMENT_EXECUTE|[1858]
10:03:16.1 (25782411)|STATEMENT_EXECUTE|[1859]
10:03:16.1 (25787063)|SYSTEM_METHOD_ENTRY|[1859]|Map<String,Decimal>.put(Object, Object)
10:03:16.1 (25789217)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
10:03:16.1 (25793034)|SYSTEM_METHOD_EXIT|[1859]|Map<String,Decimal>.put(Object, Object)
10:03:16.1 (25795308)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.hasNext()
10:03:16.1 (25803155)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.hasNext()
10:03:16.1 (25805219)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.next()
10:03:16.1 (25825364)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.next()
10:03:16.1 (25827519)|VARIABLE_SCOPE_BEGIN|[1855]|rateRecord|Maintenance_Rate__mdt|true|false
10:03:16.1 (25840571)|VARIABLE_ASSIGNMENT|[1855]|rateRecord|{"Rate__c":0.20000,"MaintenanceType__c":"Professional","Id":"m16WC000002SfYbYAK"}|0x6d5e4f00
10:03:16.1 (25843302)|STATEMENT_EXECUTE|[1857]
10:03:16.1 (25847821)|SYSTEM_METHOD_ENTRY|[1858]|String.isNotBlank(String)
10:03:16.1 (25851325)|SYSTEM_METHOD_EXIT|[1858]|String.isNotBlank(String)
10:03:16.1 (25854550)|STATEMENT_EXECUTE|[1858]
10:03:16.1 (25855328)|STATEMENT_EXECUTE|[1859]
10:03:16.1 (25859842)|SYSTEM_METHOD_ENTRY|[1859]|Map<String,Decimal>.put(Object, Object)
10:03:16.1 (25861898)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
10:03:16.1 (25865458)|SYSTEM_METHOD_EXIT|[1859]|Map<String,Decimal>.put(Object, Object)
10:03:16.1 (25867799)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.hasNext()
10:03:16.1 (25875329)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.hasNext()
10:03:16.1 (25877420)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.next()
10:03:16.1 (25897461)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.next()
10:03:16.1 (25899670)|VARIABLE_SCOPE_BEGIN|[1855]|rateRecord|Maintenance_Rate__mdt|true|false
10:03:16.1 (25912843)|VARIABLE_ASSIGNMENT|[1855]|rateRecord|{"Rate__c":0.20000,"MaintenanceType__c":"Standard","Id":"m16WC000002SfYcYAK"}|0x52535ca5
10:03:16.1 (25915615)|STATEMENT_EXECUTE|[1857]
10:03:16.1 (25919824)|SYSTEM_METHOD_ENTRY|[1858]|String.isNotBlank(String)
10:03:16.1 (25923494)|SYSTEM_METHOD_EXIT|[1858]|String.isNotBlank(String)
10:03:16.1 (25926678)|STATEMENT_EXECUTE|[1858]
10:03:16.1 (25927522)|STATEMENT_EXECUTE|[1859]
10:03:16.1 (25932120)|SYSTEM_METHOD_ENTRY|[1859]|Map<String,Decimal>.put(Object, Object)
10:03:16.1 (25934194)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
10:03:16.1 (25937722)|SYSTEM_METHOD_EXIT|[1859]|Map<String,Decimal>.put(Object, Object)
10:03:16.1 (25939968)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.hasNext()
10:03:16.1 (25945495)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.hasNext()
10:03:16.1 (25949668)|VARIABLE_ASSIGNMENT|[1855]|rateRecord|null|
10:03:16.1 (25966813)|STATEMENT_EXECUTE|[1862]
10:03:16.1 (25969206)|METHOD_EXIT|[2305]|01pWC000002VmiL|PartnerNetPricePosthook.loadMaintenanceRates()
10:03:16.1 (25972513)|VARIABLE_SCOPE_BEGIN|[2305]|rateByType|Map<String,Decimal>|true|false
10:03:16.1 (25980500)|VARIABLE_ASSIGNMENT|[2305]|rateByType|"Map of size 7 too large to display"|0x36efe0a0
10:03:16.1 (25983530)|STATEMENT_EXECUTE|[2306]
10:03:16.1 (25999277)|HEAP_ALLOCATE|[2306]|Bytes:4
10:03:16.1 (26007104)|VARIABLE_SCOPE_BEGIN|[2306]|tierByLine|Map<Id,String>|true|false
10:03:16.1 (26015360)|VARIABLE_ASSIGNMENT|[2306]|tierByLine|{}|0x309cecf0
10:03:16.1 (26020298)|HEAP_ALLOCATE|[2307]|Bytes:193
10:03:16.1 (26025555)|HEAP_ALLOCATE|[2307]|Bytes:4
10:03:16.1 (26028736)|HEAP_ALLOCATE|[2307]|Bytes:7
10:03:16.1 (30082492)|SOQL_EXECUTE_BEGIN|[2307]|Aggregations:0|SELECT QuoteLineItemId, AttributeValue FROM QuoteLineItemAttribute WHERE (QuoteLineItemId IN (SELECT Id FROM QuoteLineItem WHERE QuoteId = :tmpVar1) AND AttributeName = 'Maintenance Type Defn')
10:03:16.1 (609389915)|SOQL_EXECUTE_END|[2307]|Rows:0
10:03:16.1 (609452009)|HEAP_ALLOCATE|[2307]|Bytes:20
10:03:16.1 (609499317)|SYSTEM_METHOD_ENTRY|[2307]|Database.QueryLocator.iterator()
10:03:16.1 (609607924)|HEAP_ALLOCATE|[2307]|Bytes:28
10:03:16.1 (609617777)|HEAP_ALLOCATE|[2307]|Bytes:20
10:03:16.1 (609621591)|HEAP_ALLOCATE|[2307]|Bytes:8
10:03:16.1 (609623139)|HEAP_ALLOCATE|[2307]|Bytes:8
10:03:16.1 (609629081)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
10:03:16.1 (609674092)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x54558167
10:03:16.1 (609677827)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
10:03:16.1 (609683944)|VARIABLE_ASSIGNMENT|[15]|values|null|
10:03:16.1 (609686155)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
10:03:16.1 (609706891)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT QuoteLineItem (173 more) ..."}|0x572928de
10:03:16.1 (609710235)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
10:03:16.1 (609715523)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|0
10:03:16.1 (609717507)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
10:03:16.1 (609721184)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|49993
10:03:16.1 (609776542)|HEAP_ALLOCATE|[2307]|Bytes:28
10:03:16.1 (609781617)|SYSTEM_METHOD_EXIT|[2307]|Database.QueryLocator.iterator()
10:03:16.1 (609801499)|METHOD_ENTRY|[2307]||Database.QueryLocatorIterator.hasNext()
10:03:16.1 (609821704)|METHOD_EXIT|[2307]||Database.QueryLocatorIterator.hasNext()
10:03:16.1 (609951951)|VARIABLE_ASSIGNMENT|[2307]|attr|null|
10:03:16.1 (609959579)|STATEMENT_EXECUTE|[2307]
10:03:16.1 (609981870)|STATEMENT_EXECUTE|[2320]
10:03:16.1 (610037074)|HEAP_ALLOCATE|[2320]|Bytes:4
10:03:16.1 (610098077)|SYSTEM_CONSTRUCTOR_ENTRY|[2320]|<init>()
10:03:16.1 (610124862)|SYSTEM_CONSTRUCTOR_EXIT|[2320]|<init>()
10:03:16.1 (610128364)|VARIABLE_SCOPE_BEGIN|[2320]|updates|List<QuoteLineItem>|true|false
10:03:16.1 (610136382)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:03:16.1 (610147080)|VARIABLE_ASSIGNMENT|[2320]|updates|[]|0x6d6024f3
10:03:16.1 (610156567)|HEAP_ALLOCATE|[2321]|Bytes:251
10:03:16.1 (610172700)|HEAP_ALLOCATE|[2321]|Bytes:4
10:03:16.1 (610928212)|SOQL_EXECUTE_BEGIN|[2321]|Aggregations:0|SELECT Id, Fortra_Product_Type__c, Base_Price__c, Pre_Partner_Price__c, ListPrice, UnitPrice, NetUnitPrice, PartnerUnitPrice, Source_List_Price__c, PartnerDiscountPercent, Discount, Partner_Pricing_Source__c FROM QuoteLineItem WHERE QuoteId = :tmpVar1
10:03:16.1 (622724071)|SOQL_EXECUTE_END|[2321]|Rows:1
10:03:16.1 (622761006)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:03:16.1 (622839848)|SYSTEM_METHOD_ENTRY|[2321]|Database.QueryLocator.iterator()
10:03:16.1 (622944493)|HEAP_ALLOCATE|[2321]|Bytes:28
10:03:16.1 (622984221)|HEAP_ALLOCATE|[2321]|Bytes:8
10:03:16.1 (622991018)|HEAP_ALLOCATE|[2321]|Bytes:8
10:03:16.1 (622993590)|HEAP_ALLOCATE|[2321]|Bytes:8
10:03:16.1 (623001677)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
10:03:16.1 (623060701)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x6cd8a814
10:03:16.1 (623066692)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
10:03:16.1 (623192591)|VARIABLE_ASSIGNMENT|[15]|values|[{"ListPrice":15000.00,"Id":"0QLWC000002q2Sn4AI"}]|0x3172cdb6
10:03:16.1 (623197683)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
10:03:16.1 (623218994)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT Id, Fortra_Pr (231 more) ..."}|0x15df5a6
10:03:16.1 (623222198)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
10:03:16.1 (623227898)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|1
10:03:16.1 (623230036)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
10:03:16.1 (623233873)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|49992
