67.0 APEX_CODE,FINEST;APEX_PROFILING,ERROR;CALLOUT,INFO;DATA_ACCESS,NONE;DB,INFO;NBA,ERROR;SYSTEM,FINEST;VALIDATION,ERROR;VISUALFORCE,FINE;WAVE,ERROR;WORKFLOW,FINEST
10:30:50.1 (6588080)|HEAP_ALLOCATE|[74]|Bytes:5
10:30:50.1 (6595837)|HEAP_ALLOCATE|[82]|Bytes:7
10:30:50.1 (8582519)|SYSTEM_MODE_ENTER|false
10:30:50.1 (9106018)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
10:30:50.1 (9130129)|SYSTEM_MODE_EXIT|false
10:30:50.1 (9146726)|METHOD_EXIT|[5]|QuotePriceStampQueueable
10:30:50.1 (9160141)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:30:50.1 (9173801)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:30:50.1 (9188443)|VARIABLE_SCOPE_BEGIN|[12]|this|QuotePriceStampQueueable|true|false
10:30:50.1 (9308163)|VARIABLE_ASSIGNMENT|[12]|this|{"quoteId":"0Q0WC000002VENJ0A4"}|0x19967a0e
10:30:50.1 (9315128)|VARIABLE_SCOPE_BEGIN|[12]|context|System.QueueableContext|true|false
10:30:50.1 (9342968)|VARIABLE_ASSIGNMENT|[12]|context|{"jobId":"707WC0000336EhOYAU"}|0x754176b
10:30:50.1 (9364092)|SYSTEM_MODE_ENTER|false
10:30:50.1 (9372133)|HEAP_ALLOCATE|[13]|Bytes:5
10:30:50.1 (9377036)|STATEMENT_EXECUTE|[12]
10:30:50.1 (9378735)|STATEMENT_EXECUTE|[13]
10:30:50.1 (18912532)|VARIABLE_SCOPE_BEGIN|[30]|PartnerNetPricePosthook.CONTEXT_DEFINITION_NAME|String|false|true
10:30:50.1 (18928409)|VARIABLE_SCOPE_BEGIN|[29]|PartnerNetPricePosthook.MODEL_DISCOUNT|String|false|true
10:30:50.1 (18932239)|VARIABLE_SCOPE_BEGIN|[28]|PartnerNetPricePosthook.MODEL_GUARANTEED_MARGIN|String|false|true
10:30:50.1 (18935481)|VARIABLE_SCOPE_BEGIN|[26]|PartnerNetPricePosthook.PARTNER_SOURCE_PROCEDURE|String|false|true
10:30:50.1 (18939759)|VARIABLE_SCOPE_BEGIN|[32]|PartnerNetPricePosthook.isProcessing|Boolean|false|true
10:30:50.1 (18997309)|HEAP_ALLOCATE|[13]|Bytes:134
10:30:50.1 (19004374)|HEAP_ALLOCATE|[13]|Bytes:338
10:30:50.1 (19007234)|HEAP_ALLOCATE|[13]|Bytes:66
10:30:50.1 (19009094)|HEAP_ALLOCATE|[13]|Bytes:29
10:30:50.1 (19036677)|VARIABLE_ASSIGNMENT|[13]|PartnerNetPricePosthook.CONTEXT_DEFINITION_NAME|"SalesTransactionCont (9 more) ..."
10:30:50.1 (19039225)|HEAP_ALLOCATE|[13]|Bytes:8
10:30:50.1 (19042424)|VARIABLE_ASSIGNMENT|[13]|PartnerNetPricePosthook.MODEL_DISCOUNT|"Discount"
10:30:50.1 (19044387)|HEAP_ALLOCATE|[13]|Bytes:17
10:30:50.1 (19047948)|VARIABLE_ASSIGNMENT|[13]|PartnerNetPricePosthook.MODEL_GUARANTEED_MARGIN|"Guaranteed Margin"
10:30:50.1 (19049932)|HEAP_ALLOCATE|[13]|Bytes:29
10:30:50.1 (19053593)|VARIABLE_ASSIGNMENT|[13]|PartnerNetPricePosthook.PARTNER_SOURCE_PROCEDURE|"System Calculated (P (9 more) ..."
10:30:50.1 (19075358)|METHOD_ENTRY|[24]|01pWC000002VmiL|PartnerNetPricePosthook.PartnerNetPricePosthook()
10:30:50.1 (19079133)|STATEMENT_EXECUTE|[24]
10:30:50.1 (19083199)|STATEMENT_EXECUTE|[24]
10:30:50.1 (19084513)|STATEMENT_EXECUTE|[32]
10:30:50.1 (19096136)|HEAP_ALLOCATE|[32]|Bytes:5
10:30:50.1 (19102288)|VARIABLE_ASSIGNMENT|[32]|PartnerNetPricePosthook.isProcessing|false
10:30:50.1 (19104593)|STATEMENT_EXECUTE|[35]
10:30:50.1 (19105480)|STATEMENT_EXECUTE|[48]
10:30:50.1 (19106286)|STATEMENT_EXECUTE|[1268]
10:30:50.1 (19107171)|STATEMENT_EXECUTE|[1299]
10:30:50.1 (19108046)|STATEMENT_EXECUTE|[1306]
10:30:50.1 (19108773)|STATEMENT_EXECUTE|[2270]
10:30:50.1 (19114258)|METHOD_EXIT|[24]|PartnerNetPricePosthook
10:30:50.1 (19142121)|METHOD_ENTRY|[13]|01pWC000002VmiL|PartnerNetPricePosthook.stampAttributeListPricesForQuote(Id)
10:30:50.1 (19190145)|VARIABLE_SCOPE_BEGIN|[2300]|quoteId|Id|false|false
10:30:50.1 (19224788)|VARIABLE_ASSIGNMENT|[2300]|quoteId|"0Q0WC000002VENJ0A4"
10:30:50.1 (19229168)|STATEMENT_EXECUTE|[2300]
10:30:50.1 (19230973)|STATEMENT_EXECUTE|[2301]
10:30:50.1 (19231766)|STATEMENT_EXECUTE|[2305]
10:30:50.1 (19246335)|HEAP_ALLOCATE|[2305]|Bytes:4
10:30:50.1 (19267515)|CONSTRUCTOR_ENTRY|[2305]|01pWC000002VmiL|<init>()|PartnerNetPricePosthook
10:30:50.1 (19409010)|VARIABLE_SCOPE_BEGIN|[24]|this|PartnerNetPricePosthook|true|false
10:30:50.1 (19437616)|VARIABLE_ASSIGNMENT|[24]|this|{}|0x1fab7ef2
10:30:50.1 (19459281)|STATEMENT_EXECUTE|[24]
10:30:50.1 (19468214)|CONSTRUCTOR_EXIT|[2305]|01pWC000002VmiL|<init>()|PartnerNetPricePosthook
10:30:50.1 (19480061)|METHOD_ENTRY|[2305]|01pWC000002VmiL|PartnerNetPricePosthook.loadMaintenanceRates()
10:30:50.1 (19483023)|VARIABLE_SCOPE_BEGIN|[1853]|this|PartnerNetPricePosthook|true|false
10:30:50.1 (19488993)|VARIABLE_ASSIGNMENT|[1853]|this|{}|0x1fab7ef2
10:30:50.1 (19492295)|STATEMENT_EXECUTE|[1853]
10:30:50.1 (19493077)|STATEMENT_EXECUTE|[1854]
10:30:50.1 (19505418)|HEAP_ALLOCATE|[1854]|Bytes:4
10:30:50.1 (19515666)|VARIABLE_SCOPE_BEGIN|[1854]|rateByType|Map<String,Decimal>|true|false
10:30:50.1 (19530509)|VARIABLE_ASSIGNMENT|[1854]|rateByType|{}|0x5464ade7
10:30:50.1 (19535557)|HEAP_ALLOCATE|[1855]|Bytes:61
10:30:50.1 (19541723)|HEAP_ALLOCATE|[1855]|Bytes:4
10:30:50.1 (21339715)|SOQL_EXECUTE_BEGIN|[1855]|Aggregations:0|SELECT MaintenanceType__c, Rate__c FROM Maintenance_Rate__mdt
10:30:50.1 (27969421)|SOQL_EXECUTE_END|[1855]|Rows:7
10:30:50.1 (28000829)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:32
10:30:50.1 (28132502)|SYSTEM_METHOD_ENTRY|[1855]|Database.QueryLocator.iterator()
10:30:50.1 (28257723)|HEAP_ALLOCATE|[1855]|Bytes:54
10:30:50.1 (28264165)|HEAP_ALLOCATE|[1855]|Bytes:8
10:30:50.1 (28276313)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
10:30:50.1 (28279714)|STATEMENT_EXECUTE|[7]
10:30:50.1 (28290384)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
10:30:50.1 (28298840)|HEAP_ALLOCATE|[1855]|Bytes:28
10:30:50.1 (28373965)|HEAP_ALLOCATE|[1855]|Bytes:32
10:30:50.1 (28382155)|HEAP_ALLOCATE|[1855]|Bytes:8
10:30:50.1 (28383701)|HEAP_ALLOCATE|[1855]|Bytes:8
10:30:50.1 (28388260)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
10:30:50.1 (28433337)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x7f16c062
10:30:50.1 (28436615)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
10:30:50.1 (28451086)|VARIABLE_ASSIGNMENT|[15]|values|"List of size 7 too large to display"|0x5cddf442
10:30:50.1 (28453504)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
10:30:50.1 (28477852)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT MaintenanceTy (41 more) ..."}|0x418f0968
10:30:50.1 (28481751)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
10:30:50.1 (28489960)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|7
10:30:50.1 (28492642)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
10:30:50.1 (28497611)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|49993
10:30:50.1 (28572008)|HEAP_ALLOCATE|[1855]|Bytes:28
10:30:50.1 (28581630)|SYSTEM_METHOD_EXIT|[1855]|Database.QueryLocator.iterator()
10:30:50.1 (28605192)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.hasNext()
10:30:50.1 (28696243)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.hasNext()
10:30:50.1 (28701371)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.next()
10:30:50.1 (28773721)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.next()
10:30:50.1 (28778687)|VARIABLE_SCOPE_BEGIN|[1855]|rateRecord|Maintenance_Rate__mdt|true|false
10:30:50.1 (28850266)|VARIABLE_ASSIGNMENT|[1855]|rateRecord|{"Rate__c":0.15000,"MaintenanceType__c":"Basic","Id":"m16WC000002SfYXYA0"}|0x460d3371
10:30:50.1 (28855113)|STATEMENT_EXECUTE|[1857]
10:30:50.1 (28913072)|SYSTEM_METHOD_ENTRY|[1858]|String.isNotBlank(String)
10:30:50.1 (28935517)|SYSTEM_METHOD_EXIT|[1858]|String.isNotBlank(String)
10:30:50.1 (28967639)|STATEMENT_EXECUTE|[1858]
10:30:50.1 (28968809)|STATEMENT_EXECUTE|[1859]
10:30:50.1 (28991852)|SYSTEM_METHOD_ENTRY|[1859]|Map<String,Decimal>.put(Object, Object)
10:30:50.1 (29007754)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
10:30:50.1 (29016234)|SYSTEM_METHOD_EXIT|[1859]|Map<String,Decimal>.put(Object, Object)
10:30:50.1 (29021630)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.hasNext()
10:30:50.1 (29037266)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.hasNext()
10:30:50.1 (29040704)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.next()
10:30:50.1 (29084636)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.next()
10:30:50.1 (29087906)|VARIABLE_SCOPE_BEGIN|[1855]|rateRecord|Maintenance_Rate__mdt|true|false
10:30:50.1 (29116826)|VARIABLE_ASSIGNMENT|[1855]|rateRecord|{"Rate__c":0.35000,"MaintenanceType__c":"Expert","Id":"m16WC000002SfYYYA0"}|0x4c3c239f
10:30:50.1 (29119789)|STATEMENT_EXECUTE|[1857]
10:30:50.1 (29128651)|SYSTEM_METHOD_ENTRY|[1858]|String.isNotBlank(String)
10:30:50.1 (29133191)|SYSTEM_METHOD_EXIT|[1858]|String.isNotBlank(String)
10:30:50.1 (29138490)|STATEMENT_EXECUTE|[1858]
10:30:50.1 (29139331)|STATEMENT_EXECUTE|[1859]
10:30:50.1 (29145775)|SYSTEM_METHOD_ENTRY|[1859]|Map<String,Decimal>.put(Object, Object)
10:30:50.1 (29148870)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
10:30:50.1 (29153014)|SYSTEM_METHOD_EXIT|[1859]|Map<String,Decimal>.put(Object, Object)
10:30:50.1 (29155925)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.hasNext()
10:30:50.1 (29176934)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.hasNext()
10:30:50.1 (29180553)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.next()
10:30:50.1 (29212484)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.next()
10:30:50.1 (29215062)|VARIABLE_SCOPE_BEGIN|[1855]|rateRecord|Maintenance_Rate__mdt|true|false
10:30:50.1 (29235660)|VARIABLE_ASSIGNMENT|[1855]|rateRecord|{"Rate__c":0.30000,"MaintenanceType__c":"Express","Id":"m16WC000002SfYZYA0"}|0x4cd47d1e
10:30:50.1 (29238400)|STATEMENT_EXECUTE|[1857]
10:30:50.1 (29244951)|SYSTEM_METHOD_ENTRY|[1858]|String.isNotBlank(String)
10:30:50.1 (29248744)|SYSTEM_METHOD_EXIT|[1858]|String.isNotBlank(String)
10:30:50.1 (29252763)|STATEMENT_EXECUTE|[1858]
10:30:50.1 (29253557)|STATEMENT_EXECUTE|[1859]
10:30:50.1 (29259116)|SYSTEM_METHOD_ENTRY|[1859]|Map<String,Decimal>.put(Object, Object)
10:30:50.1 (29261580)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
10:30:50.1 (29265434)|SYSTEM_METHOD_EXIT|[1859]|Map<String,Decimal>.put(Object, Object)
10:30:50.1 (29268114)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.hasNext()
10:30:50.1 (29276383)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.hasNext()
10:30:50.1 (29278316)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.next()
10:30:50.1 (29301478)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.next()
10:30:50.1 (29303591)|VARIABLE_SCOPE_BEGIN|[1855]|rateRecord|Maintenance_Rate__mdt|true|false
10:30:50.1 (29319260)|VARIABLE_ASSIGNMENT|[1855]|rateRecord|{"Rate__c":0.30000,"MaintenanceType__c":"Premier","Id":"m16WC000002SfYaYAK"}|0x63ed494e
10:30:50.1 (29321727)|STATEMENT_EXECUTE|[1857]
10:30:50.1 (29326941)|SYSTEM_METHOD_ENTRY|[1858]|String.isNotBlank(String)
10:30:50.1 (29330529)|SYSTEM_METHOD_EXIT|[1858]|String.isNotBlank(String)
10:30:50.1 (29333884)|STATEMENT_EXECUTE|[1858]
10:30:50.1 (29334716)|STATEMENT_EXECUTE|[1859]
10:30:50.1 (29339763)|SYSTEM_METHOD_ENTRY|[1859]|Map<String,Decimal>.put(Object, Object)
10:30:50.1 (29342177)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
10:30:50.1 (29345704)|SYSTEM_METHOD_EXIT|[1859]|Map<String,Decimal>.put(Object, Object)
10:30:50.1 (29347863)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.hasNext()
10:30:50.1 (29355692)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.hasNext()
10:30:50.1 (29357536)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.next()
10:30:50.1 (29399551)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.next()
10:30:50.1 (29402983)|VARIABLE_SCOPE_BEGIN|[1855]|rateRecord|Maintenance_Rate__mdt|true|false
10:30:50.1 (29419880)|VARIABLE_ASSIGNMENT|[1855]|rateRecord|{"Rate__c":0.24000,"MaintenanceType__c":"Premium","Id":"m16WC000002SfezYAC"}|0x1bd48425
10:30:50.1 (29422543)|STATEMENT_EXECUTE|[1857]
10:30:50.1 (29427824)|SYSTEM_METHOD_ENTRY|[1858]|String.isNotBlank(String)
10:30:50.1 (29431513)|SYSTEM_METHOD_EXIT|[1858]|String.isNotBlank(String)
10:30:50.1 (29435137)|STATEMENT_EXECUTE|[1858]
10:30:50.1 (29435932)|STATEMENT_EXECUTE|[1859]
10:30:50.1 (29441003)|SYSTEM_METHOD_ENTRY|[1859]|Map<String,Decimal>.put(Object, Object)
10:30:50.1 (29443438)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
10:30:50.1 (29446984)|SYSTEM_METHOD_EXIT|[1859]|Map<String,Decimal>.put(Object, Object)
10:30:50.1 (29449327)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.hasNext()
10:30:50.1 (29457448)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.hasNext()
10:30:50.1 (29459387)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.next()
10:30:50.1 (29482265)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.next()
10:30:50.1 (29484327)|VARIABLE_SCOPE_BEGIN|[1855]|rateRecord|Maintenance_Rate__mdt|true|false
10:30:50.1 (29497811)|VARIABLE_ASSIGNMENT|[1855]|rateRecord|{"Rate__c":0.20000,"MaintenanceType__c":"Professional","Id":"m16WC000002SfYbYAK"}|0x36596c1b
10:30:50.1 (29500398)|STATEMENT_EXECUTE|[1857]
10:30:50.1 (29505002)|SYSTEM_METHOD_ENTRY|[1858]|String.isNotBlank(String)
10:30:50.1 (29508373)|SYSTEM_METHOD_EXIT|[1858]|String.isNotBlank(String)
10:30:50.1 (29511708)|STATEMENT_EXECUTE|[1858]
10:30:50.1 (29512534)|STATEMENT_EXECUTE|[1859]
10:30:50.1 (29517522)|SYSTEM_METHOD_ENTRY|[1859]|Map<String,Decimal>.put(Object, Object)
10:30:50.1 (29519641)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
10:30:50.1 (29523167)|SYSTEM_METHOD_EXIT|[1859]|Map<String,Decimal>.put(Object, Object)
10:30:50.1 (29525318)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.hasNext()
10:30:50.1 (29532710)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.hasNext()
10:30:50.1 (29534718)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.next()
10:30:50.1 (29556793)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.next()
10:30:50.1 (29558795)|VARIABLE_SCOPE_BEGIN|[1855]|rateRecord|Maintenance_Rate__mdt|true|false
10:30:50.1 (29571896)|VARIABLE_ASSIGNMENT|[1855]|rateRecord|{"Rate__c":0.20000,"MaintenanceType__c":"Standard","Id":"m16WC000002SfYcYAK"}|0x590adb43
10:30:50.1 (29574332)|STATEMENT_EXECUTE|[1857]
10:30:50.1 (29578667)|SYSTEM_METHOD_ENTRY|[1858]|String.isNotBlank(String)
10:30:50.1 (29583182)|SYSTEM_METHOD_EXIT|[1858]|String.isNotBlank(String)
10:30:50.1 (29588332)|STATEMENT_EXECUTE|[1858]
10:30:50.1 (29589498)|STATEMENT_EXECUTE|[1859]
10:30:50.1 (29597284)|SYSTEM_METHOD_ENTRY|[1859]|Map<String,Decimal>.put(Object, Object)
10:30:50.1 (29599627)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
10:30:50.1 (29603278)|SYSTEM_METHOD_EXIT|[1859]|Map<String,Decimal>.put(Object, Object)
10:30:50.1 (29605507)|METHOD_ENTRY|[1855]||Database.QueryLocatorIterator.hasNext()
10:30:50.1 (29611871)|METHOD_EXIT|[1855]||Database.QueryLocatorIterator.hasNext()
10:30:50.1 (29615738)|VARIABLE_ASSIGNMENT|[1855]|rateRecord|null|
10:30:50.1 (29638836)|STATEMENT_EXECUTE|[1862]
10:30:50.1 (29641093)|METHOD_EXIT|[2305]|01pWC000002VmiL|PartnerNetPricePosthook.loadMaintenanceRates()
10:30:50.1 (29650455)|VARIABLE_SCOPE_BEGIN|[2305]|rateByType|Map<String,Decimal>|true|false
10:30:50.1 (29660520)|VARIABLE_ASSIGNMENT|[2305]|rateByType|"Map of size 7 too large to display"|0x5464ade7
10:30:50.1 (29663574)|STATEMENT_EXECUTE|[2306]
10:30:50.1 (29682504)|HEAP_ALLOCATE|[2306]|Bytes:4
10:30:50.1 (29691412)|VARIABLE_SCOPE_BEGIN|[2306]|tierByLine|Map<Id,String>|true|false
10:30:50.1 (29699640)|VARIABLE_ASSIGNMENT|[2306]|tierByLine|{}|0x50a44e15
10:30:50.1 (29704765)|HEAP_ALLOCATE|[2307]|Bytes:193
10:30:50.1 (29710989)|HEAP_ALLOCATE|[2307]|Bytes:4
10:30:50.1 (29714173)|HEAP_ALLOCATE|[2307]|Bytes:7
10:30:50.1 (31379475)|SOQL_EXECUTE_BEGIN|[2307]|Aggregations:0|SELECT QuoteLineItemId, AttributeValue FROM QuoteLineItemAttribute WHERE (QuoteLineItemId IN (SELECT Id FROM QuoteLineItem WHERE QuoteId = :tmpVar1) AND AttributeName = 'Maintenance Type Defn')
10:30:50.1 (605054842)|SOQL_EXECUTE_END|[2307]|Rows:0
10:30:50.1 (605145103)|HEAP_ALLOCATE|[2307]|Bytes:20
10:30:50.1 (605227969)|SYSTEM_METHOD_ENTRY|[2307]|Database.QueryLocator.iterator()
10:30:50.1 (605402322)|HEAP_ALLOCATE|[2307]|Bytes:28
10:30:50.1 (605423328)|HEAP_ALLOCATE|[2307]|Bytes:20
10:30:50.1 (605428459)|HEAP_ALLOCATE|[2307]|Bytes:8
10:30:50.1 (605431417)|HEAP_ALLOCATE|[2307]|Bytes:8
10:30:50.1 (605441608)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
10:30:50.1 (605520042)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x1d965b25
10:30:50.1 (605529122)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
10:30:50.1 (605549301)|VARIABLE_ASSIGNMENT|[15]|values|null|
10:30:50.1 (605552784)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
10:30:50.1 (605582876)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT QuoteLineItem (173 more) ..."}|0x18d3bb6a
10:30:50.1 (605588015)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
10:30:50.1 (605597439)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|0
10:30:50.1 (605600655)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
10:30:50.1 (605606368)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|49993
10:30:50.1 (605823331)|HEAP_ALLOCATE|[2307]|Bytes:28
10:30:50.1 (605837981)|SYSTEM_METHOD_EXIT|[2307]|Database.QueryLocator.iterator()
10:30:50.1 (605874717)|METHOD_ENTRY|[2307]||Database.QueryLocatorIterator.hasNext()
10:30:50.1 (605906553)|METHOD_EXIT|[2307]||Database.QueryLocatorIterator.hasNext()
10:30:50.1 (606102635)|VARIABLE_ASSIGNMENT|[2307]|attr|null|
10:30:50.1 (606114749)|STATEMENT_EXECUTE|[2307]
10:30:50.1 (606151338)|STATEMENT_EXECUTE|[2320]
10:30:50.1 (606231250)|HEAP_ALLOCATE|[2320]|Bytes:4
10:30:50.1 (606321615)|SYSTEM_CONSTRUCTOR_ENTRY|[2320]|<init>()
10:30:50.1 (606360546)|SYSTEM_CONSTRUCTOR_EXIT|[2320]|<init>()
10:30:50.1 (606366442)|VARIABLE_SCOPE_BEGIN|[2320]|updates|List<QuoteLineItem>|true|false
10:30:50.1 (606379445)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:30:50.1 (606398780)|VARIABLE_ASSIGNMENT|[2320]|updates|[]|0x6f150754
10:30:50.1 (606414176)|HEAP_ALLOCATE|[2321]|Bytes:251
10:30:50.1 (606439356)|HEAP_ALLOCATE|[2321]|Bytes:4
10:30:50.1 (607508171)|SOQL_EXECUTE_BEGIN|[2321]|Aggregations:0|SELECT Id, Fortra_Product_Type__c, Base_Price__c, Pre_Partner_Price__c, ListPrice, UnitPrice, NetUnitPrice, PartnerUnitPrice, Source_List_Price__c, PartnerDiscountPercent, Discount, Partner_Pricing_Source__c FROM QuoteLineItem WHERE QuoteId = :tmpVar1
10:30:50.1 (616704042)|SOQL_EXECUTE_END|[2321]|Rows:1
10:30:50.1 (616753146)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:30:50.1 (616859778)|SYSTEM_METHOD_ENTRY|[2321]|Database.QueryLocator.iterator()
10:30:50.1 (617005459)|HEAP_ALLOCATE|[2321]|Bytes:28
10:30:50.1 (617063487)|HEAP_ALLOCATE|[2321]|Bytes:8
10:30:50.1 (617073560)|HEAP_ALLOCATE|[2321]|Bytes:8
10:30:50.1 (617076025)|HEAP_ALLOCATE|[2321]|Bytes:8
10:30:50.1 (617085301)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
10:30:50.1 (617154148)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x713369e7
10:30:50.1 (617158571)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
10:30:50.1 (617320973)|VARIABLE_ASSIGNMENT|[15]|values|[{"ListPrice":15000.00,"Id":"0QLWC000002q2Sn4AI"}]|0x42903d17
10:30:50.1 (617328534)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
10:30:50.1 (617353084)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT Id, Fortra_Pr (231 more) ..."}|0x6178f74c
10:30:50.1 (617357441)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
10:30:50.1 (617365461)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|1
10:30:50.1 (617368669)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
10:30:50.1 (617374231)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|49992
