67.0 APEX_CODE,FINEST;APEX_PROFILING,ERROR;CALLOUT,INFO;DATA_ACCESS,NONE;DB,INFO;NBA,ERROR;SYSTEM,FINEST;VALIDATION,ERROR;VISUALFORCE,FINE;WAVE,ERROR;WORKFLOW,FINEST
09:55:47.13 (15693152)|HEAP_ALLOCATE|[82]|Bytes:7
09:55:47.13 (15736248)|STATEMENT_EXECUTE|[5]
09:55:47.13 (15737565)|STATEMENT_EXECUTE|[6]
09:55:47.13 (24288390)|VARIABLE_SCOPE_BEGIN|[9]|QuoteRenewalTypeHandler.ORIGINAL_ACTION_RENEW|String|false|true
09:55:47.13 (24311702)|VARIABLE_SCOPE_BEGIN|[8]|QuoteRenewalTypeHandler.QUOTE_TYPE_RENEWAL|String|false|true
09:55:47.13 (24392451)|HEAP_ALLOCATE|[6]|Bytes:5
09:55:47.13 (24404091)|HEAP_ALLOCATE|[6]|Bytes:5
09:55:47.13 (24444563)|VARIABLE_ASSIGNMENT|[6]|QuoteRenewalTypeHandler.ORIGINAL_ACTION_RENEW|"Renew"
09:55:47.13 (24448421)|HEAP_ALLOCATE|[6]|Bytes:7
09:55:47.13 (24453909)|VARIABLE_ASSIGNMENT|[6]|QuoteRenewalTypeHandler.QUOTE_TYPE_RENEWAL|"Renewal"
09:55:47.13 (24492741)|METHOD_ENTRY|[6]|01pWC000002VWVV|QuoteRenewalTypeHandler.QuoteRenewalTypeHandler()
09:55:47.13 (24501669)|STATEMENT_EXECUTE|[6]
09:55:47.13 (24511507)|STATEMENT_EXECUTE|[6]
09:55:47.13 (26300616)|SYSTEM_MODE_ENTER|false
09:55:47.13 (26854863)|HEAP_ALLOCATE|[6]|Bytes:5
09:55:47.13 (26874974)|SYSTEM_MODE_EXIT|false
09:55:47.13 (26901467)|METHOD_EXIT|[6]|QuoteRenewalTypeHandler
09:55:47.13 (26950127)|METHOD_ENTRY|[6]|01pWC000002VWVV|QuoteRenewalTypeHandler.applyRenewalQuoteType(List<Quote>)
09:55:47.13 (27008883)|VARIABLE_SCOPE_BEGIN|[11]|quotes|List<Quote>|true|false
09:55:47.13 (63663777)|VARIABLE_ASSIGNMENT|[11]|quotes|[{"LastModifiedDate":"2026-06-26T16:55:34.000Z","Legal_Support_Approval__c":false,"Quote_Type__c":"Cancellation","Export_Compliance_Status__c":"Pending","Net_Terms_Approval__c":false,"QuoteToCountry":"United States","MYCAP_Approval__c":false,"Exchange_Rate_To_USD__c":0E-10,"Name":"Cancellation Quote","Export_Review_Required__c":false,"License_Extension_Approval__c":false,"StartDate":"2026-03-23T00:00:00.000Z","Renewal_Quote_Stale__c":false,"Within_Renewal_Window__c":false,"IsPrimary__c":false,"Credit_Renewal_Approval__c":false,"CreatedById":"005a500001eZ8nxAAC","Auto_Renewal__c":false,"Channel_MSP_Pricing_Discount_Approval__c":false,"QuoteAccountId":"001WC00000QBhaXYAT","Pro_Ration_Method__c":"Monthly","Renewal_ARR_Approval__c":false,"Annualized_License_Equivalent_Base__c":0.00,"Status":"Draft","Show_Hide_Discounts__c":"Show","IsDeleted":false,"Show_Hide_Free_Products__c":"Show","Subtotal":0.00,"Force_New_Contract__c":false,"Total_Displaced_ARR__c":0.00,"Net_Contract_Change__c":0.00,"CurrencyIsoCode":"USD","LegacyRenewalQuote__c":false,"Signed_Quote_Approval__c":false,"Terms_and_Conditions__c":false,"Credit_Renewal_ARR__c":false,"Total_ARR__c":0.00,"Payment_Portal__c":"Fortra (default)","Original_Contract_ARR__c":0.00,"Annuial_Revenue_Base__c":0.00,"AdditionalCountry":"United States","Total_Quote_Line_ARR__c":0.00,"GrandTotal":0.00,"CreatedDate":"2026-03-20T15:24:31.000Z","Pricebook2Id":"01sa5000001vuxlAAA","Mycap__c":false,"IsSyncing":false,"Renewal_Cancellation_Approval__c":false,"Id":"0Q0WC000002VENJ0A4","TransactionType":"Fortra_Advanced_Pric (3 more) ...","Subscription_Pricing_Discount_Approval__c":false,"Net_Terms__c":"Net_30","Discount":0.00,"Discount_Renewal_ARR__c":false,"Contains_Offensive_Security__c":false,"BillingCountryCode":"US","Temp_License_Key_Extension__c":false,"Disable_Export_Control__c":false,"Export_License_Required__c":false,"Services_Discount_Approval__c":false,"Total_Contract_Value_TCV__c":0.00,"LineItemCount":1,"OwnerId":"005a500001eZ8nxAAC","Maintenance_Discount_Approval__c":false,"Language__c":"English","ShippingCountry":"United States","GSW__c":false,"Manually_Sent__c":false,"CalculationStatus":"Saving","Corporate_Currency_Amount__c":0.00,"LineGroupCount":0,"Approval_Status__c":"None","Unsigned_Quote_Approval__c":false,"Annual_Contract_Value_ACV__c":0.00,"Quote_Displaced_ARR__c":0.00,"OriginalActionType":"Cancel","ContractId":"800WC00000LlLrLYAV","Quote_NARR__c":0.00,"QuoteTypeText__c":"Cancellation","Approval_Rejected_Checkbox__c":false,"Show_Hide_Product_Number__c":"Show","SystemModstamp":"2026-06-26T16:55:34.000Z","ShippingCountryCode":"US","QuoteNumber":"00734145","Create_Order_from_Quote__c":false,"CanCreateQuoteLineItems":false,"BillingCountry":"United States","ALE__c":0.00,"Manual_Discount__c":0.00,"QuoteToCountryCode":"US","TotalPrice":0.00,"AdditionalCountryCode":"US","Request_Legal_Support__c":false,"Perpetual_Pricing_Discount_Approval__c":false,"LastModifiedById":"005WC00000MgTN2YAN","Displaced_ARR_Approval__c":false}]|0x1d113e6
09:55:47.13 (63728022)|SYSTEM_MODE_ENTER|false
09:55:47.13 (63744785)|HEAP_ALLOCATE|[12]|Bytes:5
09:55:47.13 (63758338)|STATEMENT_EXECUTE|[11]
09:55:47.13 (63822034)|SYSTEM_METHOD_ENTRY|[12]|List<Quote>.isEmpty()
09:55:47.13 (63896741)|SYSTEM_METHOD_EXIT|[12]|List<Quote>.isEmpty()
09:55:47.13 (63907380)|STATEMENT_EXECUTE|[12]
09:55:47.13 (63914331)|SYSTEM_METHOD_ENTRY|[16]|List<Quote>.iterator()
09:55:47.13 (64072487)|SYSTEM_METHOD_EXIT|[16]|List<Quote>.iterator()
09:55:47.13 (64098979)|SYSTEM_METHOD_ENTRY|[16]|system.ListIterator.hasNext()
09:55:47.13 (64113834)|HEAP_ALLOCATE|[16]|Bytes:5
09:55:47.13 (64124704)|SYSTEM_METHOD_EXIT|[16]|system.ListIterator.hasNext()
09:55:47.13 (64183827)|HEAP_ALLOCATE|[16]|Bytes:4
09:55:47.13 (64196275)|VARIABLE_SCOPE_BEGIN|[16]|quote|Quote|true|false
09:55:47.13 (65924445)|VARIABLE_ASSIGNMENT|[16]|quote|{"LastModifiedDate":"2026-06-26T16:55:34.000Z","Legal_Support_Approval__c":false,"Quote_Type__c":"Cancellation","Export_Compliance_Status__c":"Pending","Net_Terms_Approval__c":false,"QuoteToCountry":"United States","MYCAP_Approval__c":false,"Exchange_Rate_To_USD__c":0E-10,"Name":"Cancellation Quote","Export_Review_Required__c":false,"License_Extension_Approval__c":false,"StartDate":"2026-03-23T00:00:00.000Z","Renewal_Quote_Stale__c":false,"Within_Renewal_Window__c":false,"IsPrimary__c":false,"Credit_Renewal_Approval__c":false,"CreatedById":"005a500001eZ8nxAAC","Auto_Renewal__c":false,"Channel_MSP_Pricing_Discount_Approval__c":false,"QuoteAccountId":"001WC00000QBhaXYAT","Pro_Ration_Method__c":"Monthly","Renewal_ARR_Approval__c":false,"Annualized_License_Equivalent_Base__c":0.00,"Status":"Draft","Show_Hide_Discounts__c":"Show","IsDeleted":false,"Show_Hide_Free_Products__c":"Show","Subtotal":0.00,"Force_New_Contract__c":false,"Total_Displaced_ARR__c":0.00,"Net_Contract_Change__c":0.00,"CurrencyIsoCode":"USD","LegacyRenewalQuote__c":false,"Signed_Quote_Approval__c":false,"Terms_and_Conditions__c":false,"Credit_Renewal_ARR__c":false,"Total_ARR__c":0.00,"Payment_Portal__c":"Fortra (default)","Original_Contract_ARR__c":0.00,"Annuial_Revenue_Base__c":0.00,"AdditionalCountry":"United States","Total_Quote_Line_ARR__c":0.00,"GrandTotal":0.00,"CreatedDate":"2026-03-20T15:24:31.000Z","Pricebook2Id":"01sa5000001vuxlAAA","Mycap__c":false,"IsSyncing":false,"Renewal_Cancellation_Approval__c":false,"Id":"0Q0WC000002VENJ0A4","TransactionType":"Fortra_Advanced_Pric (3 more) ...","Subscription_Pricing_Discount_Approval__c":false,"Net_Terms__c":"Net_30","Discount":0.00,"Discount_Renewal_ARR__c":false,"Contains_Offensive_Security__c":false,"BillingCountryCode":"US","Temp_License_Key_Extension__c":false,"Disable_Export_Control__c":false,"Export_License_Required__c":false,"Services_Discount_Approval__c":false,"Total_Contract_Value_TCV__c":0.00,"LineItemCount":1,"OwnerId":"005a500001eZ8nxAAC","Maintenance_Discount_Approval__c":false,"Language__c":"English","ShippingCountry":"United States","GSW__c":false,"Manually_Sent__c":false,"CalculationStatus":"Saving","Corporate_Currency_Amount__c":0.00,"LineGroupCount":0,"Approval_Status__c":"None","Unsigned_Quote_Approval__c":false,"Annual_Contract_Value_ACV__c":0.00,"Quote_Displaced_ARR__c":0.00,"OriginalActionType":"Cancel","ContractId":"800WC00000LlLrLYAV","Quote_NARR__c":0.00,"QuoteTypeText__c":"Cancellation","Approval_Rejected_Checkbox__c":false,"Show_Hide_Product_Number__c":"Show","SystemModstamp":"2026-06-26T16:55:34.000Z","ShippingCountryCode":"US","QuoteNumber":"00734145","Create_Order_from_Quote__c":false,"CanCreateQuoteLineItems":false,"BillingCountry":"United States","ALE__c":0.00,"Manual_Discount__c":0.00,"QuoteToCountryCode":"US","TotalPrice":0.00,"AdditionalCountryCode":"US","Request_Legal_Support__c":false,"Perpetual_Pricing_Discount_Approval__c":false,"LastModifiedById":"005WC00000MgTN2YAN","Displaced_ARR_Approval__c":false}|0x77be77e5
09:55:47.13 (65954024)|STATEMENT_EXECUTE|[16]
09:55:47.13 (65955425)|STATEMENT_EXECUTE|[17]
09:55:47.13 (65983350)|METHOD_ENTRY|[17]|01pWC000002VWVV|QuoteRenewalTypeHandler.normalizeRenewalQuoteType(Quote)
09:55:47.13 (66023284)|VARIABLE_SCOPE_BEGIN|[21]|quote|Quote|true|false
09:55:47.13 (67032080)|VARIABLE_ASSIGNMENT|[21]|quote|{"LastModifiedDate":"2026-06-26T16:55:34.000Z","Legal_Support_Approval__c":false,"Quote_Type__c":"Cancellation","Export_Compliance_Status__c":"Pending","Net_Terms_Approval__c":false,"QuoteToCountry":"United States","MYCAP_Approval__c":false,"Exchange_Rate_To_USD__c":0E-10,"Name":"Cancellation Quote","Export_Review_Required__c":false,"License_Extension_Approval__c":false,"StartDate":"2026-03-23T00:00:00.000Z","Renewal_Quote_Stale__c":false,"Within_Renewal_Window__c":false,"IsPrimary__c":false,"Credit_Renewal_Approval__c":false,"CreatedById":"005a500001eZ8nxAAC","Auto_Renewal__c":false,"Channel_MSP_Pricing_Discount_Approval__c":false,"QuoteAccountId":"001WC00000QBhaXYAT","Pro_Ration_Method__c":"Monthly","Renewal_ARR_Approval__c":false,"Annualized_License_Equivalent_Base__c":0.00,"Status":"Draft","Show_Hide_Discounts__c":"Show","IsDeleted":false,"Show_Hide_Free_Products__c":"Show","Subtotal":0.00,"Force_New_Contract__c":false,"Total_Displaced_ARR__c":0.00,"Net_Contract_Change__c":0.00,"CurrencyIsoCode":"USD","LegacyRenewalQuote__c":false,"Signed_Quote_Approval__c":false,"Terms_and_Conditions__c":false,"Credit_Renewal_ARR__c":false,"Total_ARR__c":0.00,"Payment_Portal__c":"Fortra (default)","Original_Contract_ARR__c":0.00,"Annuial_Revenue_Base__c":0.00,"AdditionalCountry":"United States","Total_Quote_Line_ARR__c":0.00,"GrandTotal":0.00,"CreatedDate":"2026-03-20T15:24:31.000Z","Pricebook2Id":"01sa5000001vuxlAAA","Mycap__c":false,"IsSyncing":false,"Renewal_Cancellation_Approval__c":false,"Id":"0Q0WC000002VENJ0A4","TransactionType":"Fortra_Advanced_Pric (3 more) ...","Subscription_Pricing_Discount_Approval__c":false,"Net_Terms__c":"Net_30","Discount":0.00,"Discount_Renewal_ARR__c":false,"Contains_Offensive_Security__c":false,"BillingCountryCode":"US","Temp_License_Key_Extension__c":false,"Disable_Export_Control__c":false,"Export_License_Required__c":false,"Services_Discount_Approval__c":false,"Total_Contract_Value_TCV__c":0.00,"LineItemCount":1,"OwnerId":"005a500001eZ8nxAAC","Maintenance_Discount_Approval__c":false,"Language__c":"English","ShippingCountry":"United States","GSW__c":false,"Manually_Sent__c":false,"CalculationStatus":"Saving","Corporate_Currency_Amount__c":0.00,"LineGroupCount":0,"Approval_Status__c":"None","Unsigned_Quote_Approval__c":false,"Annual_Contract_Value_ACV__c":0.00,"Quote_Displaced_ARR__c":0.00,"OriginalActionType":"Cancel","ContractId":"800WC00000LlLrLYAV","Quote_NARR__c":0.00,"QuoteTypeText__c":"Cancellation","Approval_Rejected_Checkbox__c":false,"Show_Hide_Product_Number__c":"Show","SystemModstamp":"2026-06-26T16:55:34.000Z","ShippingCountryCode":"US","QuoteNumber":"00734145","Create_Order_from_Quote__c":false,"CanCreateQuoteLineItems":false,"BillingCountry":"United States","ALE__c":0.00,"Manual_Discount__c":0.00,"QuoteToCountryCode":"US","TotalPrice":0.00,"AdditionalCountryCode":"US","Request_Legal_Support__c":false,"Perpetual_Pricing_Discount_Approval__c":false,"LastModifiedById":"005WC00000MgTN2YAN","Displaced_ARR_Approval__c":false}|0x77be77e5
09:55:47.13 (67069044)|HEAP_ALLOCATE|[22]|Bytes:5
09:55:47.13 (67075334)|STATEMENT_EXECUTE|[21]
09:55:47.13 (67141292)|STATEMENT_EXECUTE|[22]
09:55:47.13 (67142436)|STATEMENT_EXECUTE|[23]
09:55:47.13 (67152094)|METHOD_EXIT|[17]|01pWC000002VWVV|QuoteRenewalTypeHandler.normalizeRenewalQuoteType(Quote)
09:55:47.13 (67164130)|SYSTEM_METHOD_ENTRY|[16]|system.ListIterator.hasNext()
09:55:47.13 (67171765)|HEAP_ALLOCATE|[16]|Bytes:5
09:55:47.13 (67176656)|SYSTEM_METHOD_EXIT|[16]|system.ListIterator.hasNext()
09:55:47.13 (67185221)|VARIABLE_ASSIGNMENT|[16]|quote|null|
09:55:47.13 (67191264)|SYSTEM_MODE_EXIT|false
09:55:47.13 (67197912)|METHOD_EXIT|[6]|01pWC000002VWVV|QuoteRenewalTypeHandler.applyRenewalQuoteType(List<Quote>)
09:55:47.13 (67200497)|STATEMENT_EXECUTE|[7]
09:55:47.13 (70092796)|VARIABLE_SCOPE_BEGIN|[9]|RenewalQuoteHeaderHandler.testSourceQuoteIdByContractId|Map<Id,Id>|true|true
09:55:47.13 (70115307)|HEAP_ALLOCATE|[7]|Bytes:30
09:55:47.13 (70139379)|METHOD_ENTRY|[6]|01pWC000002WbCz|RenewalQuoteHeaderHandler.RenewalQuoteHeaderHandler()
09:55:47.13 (70143739)|STATEMENT_EXECUTE|[6]
09:55:47.13 (70147311)|STATEMENT_EXECUTE|[6]
09:55:47.13 (70153211)|SYSTEM_MODE_ENTER|false
09:55:47.13 (70161062)|HEAP_ALLOCATE|[7]|Bytes:5
09:55:47.13 (70165037)|SYSTEM_MODE_EXIT|false
09:55:47.13 (70171462)|METHOD_EXIT|[6]|RenewalQuoteHeaderHandler
09:55:47.13 (70188232)|METHOD_ENTRY|[7]|01pWC000002WbCz|RenewalQuoteHeaderHandler.applyRenewalQuoteHeaders(List<Quote>)
09:55:47.13 (70216802)|VARIABLE_SCOPE_BEGIN|[11]|quotes|List<Quote>|true|false
09:55:47.13 (72172331)|VARIABLE_ASSIGNMENT|[11]|quotes|[{"LastModifiedDate":"2026-06-26T16:55:34.000Z","Legal_Support_Approval__c":false,"Quote_Type__c":"Cancellation","Export_Compliance_Status__c":"Pending","Net_Terms_Approval__c":false,"QuoteToCountry":"United States","MYCAP_Approval__c":false,"Exchange_Rate_To_USD__c":0E-10,"Name":"Cancellation Quote","Export_Review_Required__c":false,"License_Extension_Approval__c":false,"StartDate":"2026-03-23T00:00:00.000Z","Renewal_Quote_Stale__c":false,"Within_Renewal_Window__c":false,"IsPrimary__c":false,"Credit_Renewal_Approval__c":false,"CreatedById":"005a500001eZ8nxAAC","Auto_Renewal__c":false,"Channel_MSP_Pricing_Discount_Approval__c":false,"QuoteAccountId":"001WC00000QBhaXYAT","Pro_Ration_Method__c":"Monthly","Renewal_ARR_Approval__c":false,"Annualized_License_Equivalent_Base__c":0.00,"Status":"Draft","Show_Hide_Discounts__c":"Show","IsDeleted":false,"Show_Hide_Free_Products__c":"Show","Subtotal":0.00,"Force_New_Contract__c":false,"Total_Displaced_ARR__c":0.00,"Net_Contract_Change__c":0.00,"CurrencyIsoCode":"USD","LegacyRenewalQuote__c":false,"Signed_Quote_Approval__c":false,"Terms_and_Conditions__c":false,"Credit_Renewal_ARR__c":false,"Total_ARR__c":0.00,"Payment_Portal__c":"Fortra (default)","Original_Contract_ARR__c":0.00,"Annuial_Revenue_Base__c":0.00,"AdditionalCountry":"United States","Total_Quote_Line_ARR__c":0.00,"GrandTotal":0.00,"CreatedDate":"2026-03-20T15:24:31.000Z","Pricebook2Id":"01sa5000001vuxlAAA","Mycap__c":false,"IsSyncing":false,"Renewal_Cancellation_Approval__c":false,"Id":"0Q0WC000002VENJ0A4","TransactionType":"Fortra_Advanced_Pric (3 more) ...","Subscription_Pricing_Discount_Approval__c":false,"Net_Terms__c":"Net_30","Discount":0.00,"Discount_Renewal_ARR__c":false,"Contains_Offensive_Security__c":false,"BillingCountryCode":"US","Temp_License_Key_Extension__c":false,"Disable_Export_Control__c":false,"Export_License_Required__c":false,"Services_Discount_Approval__c":false,"Total_Contract_Value_TCV__c":0.00,"LineItemCount":1,"OwnerId":"005a500001eZ8nxAAC","Maintenance_Discount_Approval__c":false,"Language__c":"English","ShippingCountry":"United States","GSW__c":false,"Manually_Sent__c":false,"CalculationStatus":"Saving","Corporate_Currency_Amount__c":0.00,"LineGroupCount":0,"Approval_Status__c":"None","Unsigned_Quote_Approval__c":false,"Annual_Contract_Value_ACV__c":0.00,"Quote_Displaced_ARR__c":0.00,"OriginalActionType":"Cancel","ContractId":"800WC00000LlLrLYAV","Quote_NARR__c":0.00,"QuoteTypeText__c":"Cancellation","Approval_Rejected_Checkbox__c":false,"Show_Hide_Product_Number__c":"Show","SystemModstamp":"2026-06-26T16:55:34.000Z","ShippingCountryCode":"US","QuoteNumber":"00734145","Create_Order_from_Quote__c":false,"CanCreateQuoteLineItems":false,"BillingCountry":"United States","ALE__c":0.00,"Manual_Discount__c":0.00,"QuoteToCountryCode":"US","TotalPrice":0.00,"AdditionalCountryCode":"US","Request_Legal_Support__c":false,"Perpetual_Pricing_Discount_Approval__c":false,"LastModifiedById":"005WC00000MgTN2YAN","Displaced_ARR_Approval__c":false}]|0x1d113e6
09:55:47.13 (72240466)|SYSTEM_MODE_ENTER|false
09:55:47.13 (72253421)|HEAP_ALLOCATE|[12]|Bytes:5
09:55:47.13 (72263112)|STATEMENT_EXECUTE|[11]
09:55:47.13 (72279184)|SYSTEM_METHOD_ENTRY|[12]|List<Quote>.isEmpty()
09:55:47.13 (72350714)|SYSTEM_METHOD_EXIT|[12]|List<Quote>.isEmpty()
09:55:47.13 (72359973)|STATEMENT_EXECUTE|[12]
09:55:47.13 (72361855)|STATEMENT_EXECUTE|[16]
09:55:47.13 (72411784)|HEAP_ALLOCATE|[16]|Bytes:4
09:55:47.13 (72451918)|VARIABLE_SCOPE_BEGIN|[16]|quotesByContractId|Map<Id,Quote>|true|false
09:55:47.13 (72477067)|VARIABLE_ASSIGNMENT|[16]|quotesByContractId|{}|0x288adb19
09:55:47.13 (72486583)|SYSTEM_METHOD_ENTRY|[17]|List<Quote>.iterator()
09:55:47.13 (72501867)|SYSTEM_METHOD_EXIT|[17]|List<Quote>.iterator()
09:55:47.13 (72512259)|SYSTEM_METHOD_ENTRY|[17]|system.ListIterator.hasNext()
09:55:47.13 (72521030)|HEAP_ALLOCATE|[17]|Bytes:5
09:55:47.13 (72527641)|SYSTEM_METHOD_EXIT|[17]|system.ListIterator.hasNext()
09:55:47.13 (72544170)|HEAP_ALLOCATE|[17]|Bytes:4
09:55:47.13 (72551428)|VARIABLE_SCOPE_BEGIN|[17]|quote|Quote|true|false
09:55:47.13 (74251814)|VARIABLE_ASSIGNMENT|[17]|quote|{"LastModifiedDate":"2026-06-26T16:55:34.000Z","Legal_Support_Approval__c":false,"Quote_Type__c":"Cancellation","Export_Compliance_Status__c":"Pending","Net_Terms_Approval__c":false,"QuoteToCountry":"United States","MYCAP_Approval__c":false,"Exchange_Rate_To_USD__c":0E-10,"Name":"Cancellation Quote","Export_Review_Required__c":false,"License_Extension_Approval__c":false,"StartDate":"2026-03-23T00:00:00.000Z","Renewal_Quote_Stale__c":false,"Within_Renewal_Window__c":false,"IsPrimary__c":false,"Credit_Renewal_Approval__c":false,"CreatedById":"005a500001eZ8nxAAC","Auto_Renewal__c":false,"Channel_MSP_Pricing_Discount_Approval__c":false,"QuoteAccountId":"001WC00000QBhaXYAT","Pro_Ration_Method__c":"Monthly","Renewal_ARR_Approval__c":false,"Annualized_License_Equivalent_Base__c":0.00,"Status":"Draft","Show_Hide_Discounts__c":"Show","IsDeleted":false,"Show_Hide_Free_Products__c":"Show","Subtotal":0.00,"Force_New_Contract__c":false,"Total_Displaced_ARR__c":0.00,"Net_Contract_Change__c":0.00,"CurrencyIsoCode":"USD","LegacyRenewalQuote__c":false,"Signed_Quote_Approval__c":false,"Terms_and_Conditions__c":false,"Credit_Renewal_ARR__c":false,"Total_ARR__c":0.00,"Payment_Portal__c":"Fortra (default)","Original_Contract_ARR__c":0.00,"Annuial_Revenue_Base__c":0.00,"AdditionalCountry":"United States","Total_Quote_Line_ARR__c":0.00,"GrandTotal":0.00,"CreatedDate":"2026-03-20T15:24:31.000Z","Pricebook2Id":"01sa5000001vuxlAAA","Mycap__c":false,"IsSyncing":false,"Renewal_Cancellation_Approval__c":false,"Id":"0Q0WC000002VENJ0A4","TransactionType":"Fortra_Advanced_Pric (3 more) ...","Subscription_Pricing_Discount_Approval__c":false,"Net_Terms__c":"Net_30","Discount":0.00,"Discount_Renewal_ARR__c":false,"Contains_Offensive_Security__c":false,"BillingCountryCode":"US","Temp_License_Key_Extension__c":false,"Disable_Export_Control__c":false,"Export_License_Required__c":false,"Services_Discount_Approval__c":false,"Total_Contract_Value_TCV__c":0.00,"LineItemCount":1,"OwnerId":"005a500001eZ8nxAAC","Maintenance_Discount_Approval__c":false,"Language__c":"English","ShippingCountry":"United States","GSW__c":false,"Manually_Sent__c":false,"CalculationStatus":"Saving","Corporate_Currency_Amount__c":0.00,"LineGroupCount":0,"Approval_Status__c":"None","Unsigned_Quote_Approval__c":false,"Annual_Contract_Value_ACV__c":0.00,"Quote_Displaced_ARR__c":0.00,"OriginalActionType":"Cancel","ContractId":"800WC00000LlLrLYAV","Quote_NARR__c":0.00,"QuoteTypeText__c":"Cancellation","Approval_Rejected_Checkbox__c":false,"Show_Hide_Product_Number__c":"Show","SystemModstamp":"2026-06-26T16:55:34.000Z","ShippingCountryCode":"US","QuoteNumber":"00734145","Create_Order_from_Quote__c":false,"CanCreateQuoteLineItems":false,"BillingCountry":"United States","ALE__c":0.00,"Manual_Discount__c":0.00,"QuoteToCountryCode":"US","TotalPrice":0.00,"AdditionalCountryCode":"US","Request_Legal_Support__c":false,"Perpetual_Pricing_Discount_Approval__c":false,"LastModifiedById":"005WC00000MgTN2YAN","Displaced_ARR_Approval__c":false}|0x77be77e5
09:55:47.13 (74307292)|STATEMENT_EXECUTE|[17]
09:55:47.13 (74334153)|METHOD_ENTRY|[18]|01pWC000002WbCz|RenewalQuoteHeaderHandler.isRenewalQuoteContext(Quote)
09:55:47.13 (74363911)|VARIABLE_SCOPE_BEGIN|[49]|quote|Quote|true|false
