65.0 APEX_CODE,FINEST;APEX_PROFILING,ERROR;CALLOUT,INFO;DATA_ACCESS,NONE;DB,INFO;NBA,ERROR;SYSTEM,FINEST;VALIDATION,ERROR;VISUALFORCE,FINE;WAVE,ERROR;WORKFLOW,FINEST
05:45:09.1 (15310863)|VARIABLE_ASSIGNMENT|[1282]|q|{"Mycap__c":false,"Id":"0Q0WC0000037muD0AQ"}|0xb2c19f2
05:45:09.1 (15315155)|STATEMENT_EXECUTE|[1282]
05:45:09.1 (15316409)|STATEMENT_EXECUTE|[1283]
05:45:09.1 (15353372)|SYSTEM_METHOD_ENTRY|[1283]|Set<Id>.contains(Object)
05:45:09.1 (15366445)|SYSTEM_METHOD_EXIT|[1283]|Set<Id>.contains(Object)
05:45:09.1 (15369066)|VARIABLE_SCOPE_BEGIN|[1283]|desired|Boolean|false|false
05:45:09.1 (15378395)|HEAP_ALLOCATE|[1283]|Bytes:5
05:45:09.1 (15381797)|VARIABLE_ASSIGNMENT|[1283]|desired|false
05:45:09.1 (15384097)|STATEMENT_EXECUTE|[1284]
05:45:09.1 (15395046)|VARIABLE_SCOPE_BEGIN|[1284]|current|Boolean|false|false
05:45:09.1 (15398764)|HEAP_ALLOCATE|[1284]|Bytes:5
05:45:09.1 (15401323)|VARIABLE_ASSIGNMENT|[1284]|current|false
05:45:09.1 (15404557)|STATEMENT_EXECUTE|[1285]
05:45:09.1 (15407556)|METHOD_ENTRY|[1282]||Database.QueryLocatorIterator.hasNext()
05:45:09.1 (15414298)|METHOD_EXIT|[1282]||Database.QueryLocatorIterator.hasNext()
05:45:09.1 (15418667)|VARIABLE_ASSIGNMENT|[1282]|q|null|
05:45:09.1 (15435788)|SYSTEM_METHOD_ENTRY|[1289]|List<Quote>.isEmpty()
05:45:09.1 (15441133)|SYSTEM_METHOD_EXIT|[1289]|List<Quote>.isEmpty()
05:45:09.1 (15443866)|STATEMENT_EXECUTE|[1289]
05:45:09.1 (15461973)|CODE_UNIT_FINISHED|COLAUpliftPrehook
05:45:09.1 (15469861)|EXECUTION_FINISHED

