67.0 APEX_CODE,FINEST;APEX_PROFILING,ERROR;CALLOUT,INFO;DATA_ACCESS,NONE;DB,INFO;NBA,ERROR;SYSTEM,FINEST;VALIDATION,ERROR;VISUALFORCE,FINE;WAVE,ERROR;WORKFLOW,FINEST
09:07:02.1 (78526482)|FLOW_ELEMENT_END|91679e63e9cafc6b5f7f284748bf19eb7600940-26de|FlowAssignment|Assign_Renewal_Term
09:07:02.1 (78539996)|FLOW_ELEMENT_BEGIN|91679e63e9cafc6b5f7f284748bf19eb7600940-26de|FlowDecision|Check_Ramp_Selected
09:07:02.1 (78602707)|FLOW_RULE_DETAIL|91679e63e9cafc6b5f7f284748bf19eb7600940-26de|Ramp_Selected|true|false
09:07:02.1 (78616460)|FLOW_VALUE_ASSIGNMENT|91679e63e9cafc6b5f7f284748bf19eb7600940-26de|Ramp_Selected|true
09:07:02.1 (78651003)|FLOW_ELEMENT_LIMIT_USAGE|1 ms CPU time, total 49 out of 15000
09:07:02.1 (78656374)|FLOW_ELEMENT_END|91679e63e9cafc6b5f7f284748bf19eb7600940-26de|FlowDecision|Check_Ramp_Selected
09:07:02.1 (78672783)|FLOW_ELEMENT_BEGIN|91679e63e9cafc6b5f7f284748bf19eb7600940-26de|FlowTransform|TransformToRampOptions
09:07:03.286 (1286361590)|HEAP_ALLOCATE|[95]|Bytes:3
09:07:03.286 (1286407142)|HEAP_ALLOCATE|[100]|Bytes:152
09:07:03.286 (1286419343)|HEAP_ALLOCATE|[417]|Bytes:408
09:07:03.286 (1286430266)|HEAP_ALLOCATE|[430]|Bytes:408
09:07:03.286 (1286446795)|HEAP_ALLOCATE|[317]|Bytes:6
09:07:03.286 (1286460691)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:168
09:07:03.286 (1286465031)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:55
09:07:03.286 (1286472847)|SYSTEM_METHOD_ENTRY|[8]|RampOptionInputRepresentation.RampOptionInputRepresentation()
09:07:03.286 (1286476841)|STATEMENT_EXECUTE|[8]
09:07:03.286 (1286483187)|SYSTEM_METHOD_EXIT|[8]|RampOptionInputRepresentation
09:07:03.286 (1286501229)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:40
09:07:03.286 (1286510892)|VARIABLE_SCOPE_BEGIN|[166]|this|ConnectApi.RampOptionInputRepresentation|true|false
09:07:03.286 (1286583266)|VARIABLE_ASSIGNMENT|[166]|this|{}|0xbed81f6
09:07:03.286 (1286791632)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:40
09:07:03.286 (1286804521)|SYSTEM_MODE_ENTER|false
09:07:03.286 (1286832179)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x32aaae05
09:07:03.286 (1286839047)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
09:07:03.286 (1286854945)|SYSTEM_MODE_EXIT|false
09:07:03.286 (1286867795)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:40
09:07:03.286 (1286870725)|SYSTEM_MODE_ENTER|false
09:07:03.286 (1286881227)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x32aaae05
09:07:03.286 (1286885612)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
09:07:03.286 (1286894044)|SYSTEM_MODE_EXIT|false
09:07:03.286 (1286906351)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:40
09:07:03.286 (1286908770)|SYSTEM_MODE_ENTER|false
09:07:03.286 (1286917443)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x32aaae05
09:07:03.286 (1286921780)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
09:07:03.286 (1286929517)|SYSTEM_MODE_EXIT|false
09:07:03.286 (1287027166)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:40
09:07:03.286 (1287031132)|SYSTEM_MODE_ENTER|false
09:07:03.286 (1287034037)|VARIABLE_SCOPE_BEGIN|[102]|this|ConnectApi.RampOptionInputRepresentation|true|false
09:07:03.286 (1287041657)|VARIABLE_ASSIGNMENT|[102]|this|{}|0x32aaae05
09:07:03.286 (1287950459)|SYSTEM_MODE_EXIT|false
09:07:03.286 (1287972083)|FLOW_VALUE_ASSIGNMENT|91679e63e9cafc6b5f7f284748bf19eb7600940-26de|TransformToRampOptions|ConnectApi.RampOptionInputRepresentation[durationInMonths=null, segmentCount=null, segmentType=null]
09:07:03.286 (1288086397)|FLOW_ELEMENT_LIMIT_USAGE|161 ms CPU time, total 210 out of 15000
09:07:03.286 (1288114714)|FLOW_ELEMENT_LIMIT_USAGE|1232 bytes heap size, total 1232 out of 6000000
09:07:03.286 (1288130673)|FLOW_ELEMENT_END|91679e63e9cafc6b5f7f284748bf19eb7600940-26de|FlowTransform|TransformToRampOptions
09:07:03.286 (1288156394)|FLOW_ELEMENT_BEGIN|91679e63e9cafc6b5f7f284748bf19eb7600940-26de|FlowDecision|FromAccountOrContract
09:07:03.286 (1288784289)|FLOW_RULE_DETAIL|91679e63e9cafc6b5f7f284748bf19eb7600940-26de|FromAccount|false|false
09:07:03.286 (1288808384)|FLOW_VALUE_ASSIGNMENT|91679e63e9cafc6b5f7f284748bf19eb7600940-26de|FromAccount|false
09:07:03.286 (1288831692)|FLOW_ELEMENT_END|91679e63e9cafc6b5f7f284748bf19eb7600940-26de|FlowDecision|FromAccountOrContract
09:07:03.286 (1288847614)|FLOW_ELEMENT_BEGIN|91679e63e9cafc6b5f7f284748bf19eb7600940-26de|FlowActionCall|Renew_Assets
09:07:03.306 (1306771147)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:40
09:07:03.306 (1306796837)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
09:07:03.306 (1306807362)|SYSTEM_MODE_ENTER|false
09:07:03.306 (1306816055)|VARIABLE_SCOPE_BEGIN|[96]|this|ConnectApi.RampOptionInputRepresentation|true|false
09:07:03.306 (1306876175)|VARIABLE_ASSIGNMENT|[96]|this|{}|0x32aaae05
09:07:03.306 (1306883199)|VARIABLE_SCOPE_BEGIN|[96]|currentVersion|java:shared.common.api.AppVersion|true|false
09:07:03.306 (1307040142)|VARIABLE_ASSIGNMENT|[96]|currentVersion|"[intV=262.0,extV=67.0,Summer '26]"|0x446af1c8
09:07:07.60 (5060260334)|CODE_UNIT_STARTED|[EXTERNAL]|Flow:Quote
09:07:07.60 (5060974024)|CODE_UNIT_FINISHED|Flow:Quote
09:07:07.86 (5086359123)|CODE_UNIT_STARTED|[EXTERNAL]|01qWC000007NC1F|QuoteTrigger on Quote trigger event BeforeInsert|__sfdc_trigger/QuoteTrigger
09:07:07.86 (5086420188)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
09:07:07.86 (5086999829)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:07:07.86 (5087014666)|VARIABLE_SCOPE_BEGIN|[4]|this|QuoteTrigger|true|false
09:07:07.86 (5087100126)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x287d3485
09:07:07.86 (5087142844)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:07:07.86 (5087149512)|VARIABLE_SCOPE_BEGIN|[4]|this|QuoteTrigger|true|false
09:07:07.86 (5087161332)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x287d3485
09:07:07.86 (5087168517)|STATEMENT_EXECUTE|[4]
09:07:07.86 (5087199792)|STATEMENT_EXECUTE|[5]
09:07:07.86 (5087200697)|STATEMENT_EXECUTE|[6]
09:07:07.86 (5095906578)|VARIABLE_SCOPE_BEGIN|[9]|QuoteRenewalTypeHandler.ORIGINAL_ACTION_RENEW|String|false|true
09:07:07.86 (5095923235)|VARIABLE_SCOPE_BEGIN|[8]|QuoteRenewalTypeHandler.QUOTE_TYPE_RENEWAL|String|false|true
09:07:07.86 (5095943744)|HEAP_ALLOCATE|[6]|Bytes:5
09:07:07.86 (5095951885)|HEAP_ALLOCATE|[6]|Bytes:5
09:07:07.86 (5095974705)|VARIABLE_ASSIGNMENT|[6]|QuoteRenewalTypeHandler.ORIGINAL_ACTION_RENEW|"Renew"
09:07:07.86 (5095977567)|HEAP_ALLOCATE|[6]|Bytes:7
09:07:07.86 (5095980880)|VARIABLE_ASSIGNMENT|[6]|QuoteRenewalTypeHandler.QUOTE_TYPE_RENEWAL|"Renewal"
09:07:07.86 (5096003988)|METHOD_ENTRY|[6]|01pWC000002VWVV|QuoteRenewalTypeHandler.QuoteRenewalTypeHandler()
09:07:07.86 (5096008459)|STATEMENT_EXECUTE|[6]
09:07:07.86 (5096012359)|STATEMENT_EXECUTE|[6]
09:07:07.86 (5097503581)|SYSTEM_MODE_ENTER|false
09:07:07.86 (5097526590)|HEAP_ALLOCATE|[6]|Bytes:5
09:07:07.86 (5097545292)|SYSTEM_MODE_EXIT|false
09:07:07.86 (5097564412)|METHOD_EXIT|[6]|QuoteRenewalTypeHandler
09:07:07.86 (5097599822)|METHOD_ENTRY|[6]|01pWC000002VWVV|QuoteRenewalTypeHandler.applyRenewalQuoteType(List<Quote>)
09:07:07.86 (5097653887)|VARIABLE_SCOPE_BEGIN|[11]|quotes|List<Quote>|true|false
09:07:07.86 (5107182620)|VARIABLE_ASSIGNMENT|[11]|quotes|[{"Legal_Support_Approval__c":false,"Export_Compliance_Status__c":"Pending","Net_Terms_Approval__c":false,"MYCAP_Approval__c":false,"Exchange_Rate_To_USD__c":0E-10,"Name":"Renewal Quote","Export_Review_Required__c":false,"License_Extension_Approval__c":false,"StartDate":"2026-06-11T00:00:00.000Z","Within_Renewal_Window__c":false,"IsPrimary__c":false,"Credit_Renewal_Approval__c":false,"Auto_Renewal__c":false,"Channel_MSP_Pricing_Discount_Approval__c":false,"QuoteAccountId":"001WC00000kZKNxYAO","Pro_Ration_Method__c":"Monthly","Renewal_ARR_Approval__c":false,"Annualized_License_Equivalent_Base__c":0.00,"Status":"Draft","Show_Hide_Discounts__c":"Show","IsDeleted":false,"Show_Hide_Free_Products__c":"Show","Subtotal":0.00,"Force_New_Contract__c":false,"Total_Displaced_ARR__c":0.00,"Net_Contract_Change__c":0.00,"CurrencyIsoCode":"USD","LegacyRenewalQuote__c":false,"Signed_Quote_Approval__c":false,"Terms_and_Conditions__c":false,"Credit_Renewal_ARR__c":false,"Payment_Portal__c":"Fortra (default)","Original_Contract_ARR__c":0.00,"Annuial_Revenue_Base__c":0.00,"Total_Quote_Line_ARR__c":0.00,"GrandTotal":0.00,"Pricebook2Id":"01sWC0000022GHFYA2","Mycap__c":false,"IsSyncing":false,"Renewal_Cancellation_Approval__c":false,"TransactionType":"Fortra_Advanced_Pric (3 more) ...","Subscription_Pricing_Discount_Approval__c":false,"Discount":0.00,"Discount_Renewal_ARR__c":false,"Contains_Offensive_Security__c":false,"BillingCountryCode":"US","Temp_License_Key_Extension__c":false,"Disable_Export_Control__c":false,"Export_License_Required__c":false,"Services_Discount_Approval__c":false,"Total_Contract_Value_TCV__c":0.00,"LineItemCount":0,"OwnerId":"005WC00000DZ6xVYAT","Maintenance_Discount_Approval__c":false,"Language__c":"English","GSW__c":false,"Manually_Sent__c":false,"CalculationStatus":"Saving","Corporate_Currency_Amount__c":0.00,"LineGroupCount":0,"Approval_Status__c":"None","Unsigned_Quote_Approval__c":false,"Annual_Contract_Value_ACV__c":0.00,"Quote_Displaced_ARR__c":0.00,"OriginalActionType":"Renew","ContractId":"800WC00000S9uFmYAJ","Approval_Rejected_Checkbox__c":false,"Show_Hide_Product_Number__c":"Show","ShippingCountryCode":"US","Create_Order_from_Quote__c":false,"CanCreateQuoteLineItems":false,"ALE__c":0.00,"Manual_Discount__c":0.00,"QuoteToCountryCode":"US","TotalPrice":0.00,"AdditionalCountryCode":"US","Request_Legal_Support__c":false,"Perpetual_Pricing_Discount_Approval__c":false,"Displaced_ARR_Approval__c":false}]|0x2a91c02d
09:07:07.86 (5107220527)|SYSTEM_MODE_ENTER|false
09:07:07.86 (5107231121)|HEAP_ALLOCATE|[12]|Bytes:5
09:07:07.86 (5107239074)|STATEMENT_EXECUTE|[11]
09:07:07.86 (5107292955)|SYSTEM_METHOD_ENTRY|[12]|List<Quote>.isEmpty()
09:07:07.86 (5107345478)|SYSTEM_METHOD_EXIT|[12]|List<Quote>.isEmpty()
09:07:07.86 (5107352174)|STATEMENT_EXECUTE|[12]
09:07:07.86 (5107356513)|SYSTEM_METHOD_ENTRY|[16]|List<Quote>.iterator()
09:07:07.86 (5107489962)|SYSTEM_METHOD_EXIT|[16]|List<Quote>.iterator()
09:07:07.86 (5107507539)|SYSTEM_METHOD_ENTRY|[16]|system.ListIterator.hasNext()
09:07:07.86 (5107513928)|HEAP_ALLOCATE|[16]|Bytes:5
09:07:07.86 (5107520547)|SYSTEM_METHOD_EXIT|[16]|system.ListIterator.hasNext()
09:07:07.86 (5107560480)|HEAP_ALLOCATE|[16]|Bytes:4
09:07:07.86 (5107568645)|VARIABLE_SCOPE_BEGIN|[16]|quote|Quote|true|false
09:07:07.86 (5109218656)|VARIABLE_ASSIGNMENT|[16]|quote|{"Legal_Support_Approval__c":false,"Export_Compliance_Status__c":"Pending","Net_Terms_Approval__c":false,"MYCAP_Approval__c":false,"Exchange_Rate_To_USD__c":0E-10,"Name":"Renewal Quote","Export_Review_Required__c":false,"License_Extension_Approval__c":false,"StartDate":"2026-06-11T00:00:00.000Z","Within_Renewal_Window__c":false,"IsPrimary__c":false,"Credit_Renewal_Approval__c":false,"Auto_Renewal__c":false,"Channel_MSP_Pricing_Discount_Approval__c":false,"QuoteAccountId":"001WC00000kZKNxYAO","Pro_Ration_Method__c":"Monthly","Renewal_ARR_Approval__c":false,"Annualized_License_Equivalent_Base__c":0.00,"Status":"Draft","Show_Hide_Discounts__c":"Show","IsDeleted":false,"Show_Hide_Free_Products__c":"Show","Subtotal":0.00,"Force_New_Contract__c":false,"Total_Displaced_ARR__c":0.00,"Net_Contract_Change__c":0.00,"CurrencyIsoCode":"USD","LegacyRenewalQuote__c":false,"Signed_Quote_Approval__c":false,"Terms_and_Conditions__c":false,"Credit_Renewal_ARR__c":false,"Payment_Portal__c":"Fortra (default)","Original_Contract_ARR__c":0.00,"Annuial_Revenue_Base__c":0.00,"Total_Quote_Line_ARR__c":0.00,"GrandTotal":0.00,"Pricebook2Id":"01sWC0000022GHFYA2","Mycap__c":false,"IsSyncing":false,"Renewal_Cancellation_Approval__c":false,"TransactionType":"Fortra_Advanced_Pric (3 more) ...","Subscription_Pricing_Discount_Approval__c":false,"Discount":0.00,"Discount_Renewal_ARR__c":false,"Contains_Offensive_Security__c":false,"BillingCountryCode":"US","Temp_License_Key_Extension__c":false,"Disable_Export_Control__c":false,"Export_License_Required__c":false,"Services_Discount_Approval__c":false,"Total_Contract_Value_TCV__c":0.00,"LineItemCount":0,"OwnerId":"005WC00000DZ6xVYAT","Maintenance_Discount_Approval__c":false,"Language__c":"English","GSW__c":false,"Manually_Sent__c":false,"CalculationStatus":"Saving","Corporate_Currency_Amount__c":0.00,"LineGroupCount":0,"Approval_Status__c":"None","Unsigned_Quote_Approval__c":false,"Annual_Contract_Value_ACV__c":0.00,"Quote_Displaced_ARR__c":0.00,"OriginalActionType":"Renew","ContractId":"800WC00000S9uFmYAJ","Approval_Rejected_Checkbox__c":false,"Show_Hide_Product_Number__c":"Show","ShippingCountryCode":"US","Create_Order_from_Quote__c":false,"CanCreateQuoteLineItems":false,"ALE__c":0.00,"Manual_Discount__c":0.00,"QuoteToCountryCode":"US","TotalPrice":0.00,"AdditionalCountryCode":"US","Request_Legal_Support__c":false,"Perpetual_Pricing_Discount_Approval__c":false,"Displaced_ARR_Approval__c":false}|0x3aac6035
09:07:07.86 (5109245466)|STATEMENT_EXECUTE|[16]
09:07:07.86 (5109247034)|STATEMENT_EXECUTE|[17]
09:07:07.86 (5109271311)|METHOD_ENTRY|[17]|01pWC000002VWVV|QuoteRenewalTypeHandler.normalizeRenewalQuoteType(Quote)
09:07:07.86 (5109305264)|VARIABLE_SCOPE_BEGIN|[21]|quote|Quote|true|false
09:07:07.86 (5110205610)|VARIABLE_ASSIGNMENT|[21]|quote|{"Legal_Support_Approval__c":false,"Export_Compliance_Status__c":"Pending","Net_Terms_Approval__c":false,"MYCAP_Approval__c":false,"Exchange_Rate_To_USD__c":0E-10,"Name":"Renewal Quote","Export_Review_Required__c":false,"License_Extension_Approval__c":false,"StartDate":"2026-06-11T00:00:00.000Z","Within_Renewal_Window__c":false,"IsPrimary__c":false,"Credit_Renewal_Approval__c":false,"Auto_Renewal__c":false,"Channel_MSP_Pricing_Discount_Approval__c":false,"QuoteAccountId":"001WC00000kZKNxYAO","Pro_Ration_Method__c":"Monthly","Renewal_ARR_Approval__c":false,"Annualized_License_Equivalent_Base__c":0.00,"Status":"Draft","Show_Hide_Discounts__c":"Show","IsDeleted":false,"Show_Hide_Free_Products__c":"Show","Subtotal":0.00,"Force_New_Contract__c":false,"Total_Displaced_ARR__c":0.00,"Net_Contract_Change__c":0.00,"CurrencyIsoCode":"USD","LegacyRenewalQuote__c":false,"Signed_Quote_Approval__c":false,"Terms_and_Conditions__c":false,"Credit_Renewal_ARR__c":false,"Payment_Portal__c":"Fortra (default)","Original_Contract_ARR__c":0.00,"Annuial_Revenue_Base__c":0.00,"Total_Quote_Line_ARR__c":0.00,"GrandTotal":0.00,"Pricebook2Id":"01sWC0000022GHFYA2","Mycap__c":false,"IsSyncing":false,"Renewal_Cancellation_Approval__c":false,"TransactionType":"Fortra_Advanced_Pric (3 more) ...","Subscription_Pricing_Discount_Approval__c":false,"Discount":0.00,"Discount_Renewal_ARR__c":false,"Contains_Offensive_Security__c":false,"BillingCountryCode":"US","Temp_License_Key_Extension__c":false,"Disable_Export_Control__c":false,"Export_License_Required__c":false,"Services_Discount_Approval__c":false,"Total_Contract_Value_TCV__c":0.00,"LineItemCount":0,"OwnerId":"005WC00000DZ6xVYAT","Maintenance_Discount_Approval__c":false,"Language__c":"English","GSW__c":false,"Manually_Sent__c":false,"CalculationStatus":"Saving","Corporate_Currency_Amount__c":0.00,"LineGroupCount":0,"Approval_Status__c":"None","Unsigned_Quote_Approval__c":false,"Annual_Contract_Value_ACV__c":0.00,"Quote_Displaced_ARR__c":0.00,"OriginalActionType":"Renew","ContractId":"800WC00000S9uFmYAJ","Approval_Rejected_Checkbox__c":false,"Show_Hide_Product_Number__c":"Show","ShippingCountryCode":"US","Create_Order_from_Quote__c":false,"CanCreateQuoteLineItems":false,"ALE__c":0.00,"Manual_Discount__c":0.00,"QuoteToCountryCode":"US","TotalPrice":0.00,"AdditionalCountryCode":"US","Request_Legal_Support__c":false,"Perpetual_Pricing_Discount_Approval__c":false,"Displaced_ARR_Approval__c":false}|0x3aac6035
09:07:07.86 (5110236544)|HEAP_ALLOCATE|[22]|Bytes:5
09:07:07.86 (5110240739)|STATEMENT_EXECUTE|[21]
09:07:07.86 (5110295046)|STATEMENT_EXECUTE|[22]
09:07:07.86 (5110304486)|STATEMENT_EXECUTE|[26]
09:07:07.86 (5110305470)|STATEMENT_EXECUTE|[27]
09:07:07.86 (5111191858)|VARIABLE_ASSIGNMENT|[27]|this.Quote_Type__c|"Renewal"|0x3aac6035
09:07:07.86 (5111209923)|METHOD_EXIT|[17]|01pWC000002VWVV|QuoteRenewalTypeHandler.normalizeRenewalQuoteType(Quote)
09:07:07.86 (5111222704)|SYSTEM_METHOD_ENTRY|[16]|system.ListIterator.hasNext()
09:07:07.86 (5111232782)|HEAP_ALLOCATE|[16]|Bytes:5
09:07:07.86 (5111238882)|SYSTEM_METHOD_EXIT|[16]|system.ListIterator.hasNext()
09:07:07.86 (5111247860)|VARIABLE_ASSIGNMENT|[16]|quote|null|
09:07:07.86 (5111260384)|SYSTEM_MODE_EXIT|false
09:07:07.86 (5111266350)|METHOD_EXIT|[6]|01pWC000002VWVV|QuoteRenewalTypeHandler.applyRenewalQuoteType(List<Quote>)
09:07:07.86 (5114149323)|CODE_UNIT_FINISHED|QuoteTrigger on Quote trigger event BeforeInsert|__sfdc_trigger/QuoteTrigger
09:07:07.158 (5158431688)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Quote:new
09:07:07.158 (5158527856)|CODE_UNIT_FINISHED|Validation:Quote:new
09:07:07.233 (5233486573)|CODE_UNIT_STARTED|[EXTERNAL]|Flow:Quote
09:07:07.233 (5233517728)|CODE_UNIT_FINISHED|Flow:Quote
09:07:07.234 (5234950115)|CODE_UNIT_STARTED|[EXTERNAL]|Flow:Quote
09:07:07.234 (5236622642)|CODE_UNIT_FINISHED|Flow:Quote
09:07:07.831 (5831163982)|CODE_UNIT_STARTED|[EXTERNAL]|Get context price for context id and record id ...9c9188:0Q0WC0000037v1R0AQ
09:07:08.949 (6949162314)|RLM_PRICING_BEGIN|LineItemQuantity={sl21c9a86902iWC000008FcLYYA0=0, sld0d6199402iWC000008FcLZYA0=0, sl5063c9ca02iWC000008FcLaYAK=1}, 
PriceBooks={0Q0WC0000037v1R0AQ=01sWC0000022GHFYA2}, 
AttributeValue={stlia78f7cb2c02iWC000008FcLaYAK=2001-3000, stlia36ce831f02iWC000008FcLaYAK=Cloud Based, stliad58d225402iWC000008FcLYYA0=Standard, stliabab10da102iWC000008FcLZYA0=Standard, stlia92848d3c02iWC000008FcLaYAK=Devices, stlia4877f0b102iWC000008FcLaYAK=One Time}, 
Product={sl21c9a86902iWC000008FcLYYA0=01tWC00000DD1bsYAD, sld0d6199402iWC000008FcLZYA0=01tWC00000DD1btYAD, sl5063c9ca02iWC000008FcLaYAK=01tWC00000DD10zYAD}, 
StartProrationPeriodMonth={sl5063c9ca02iWC000008FcLaYAK=6}, 
AttributeDefinitionCode={stlia78f7cb2c02iWC000008FcLaYAK=NU, stlia36ce831f02iWC000008FcLaYAK=SLT, stliad58d225402iWC000008FcLYYA0=MTD, stliabab10da102iWC000008FcLZYA0=FO, stlia92848d3c02iWC000008FcLaYAK=UNT, stlia4877f0b102iWC000008FcLaYAK=FO}, 
ItemIsDerived__std={sl21c9a86902iWC000008FcLYYA0=true, sld0d6199402iWC000008FcLZYA0=false, sl5063c9ca02iWC000008FcLaYAK=false}, 
StartProrationPeriod={sl5063c9ca02iWC000008FcLaYAK=DayOfPeriod}, 
AllowPartialProrationPeriods={sl21c9a86902iWC000008FcLYYA0=false, sld0d6199402iWC000008FcLZYA0=false, sl5063c9ca02iWC000008FcLaYAK=true}, 
Has_Attribute_Adjustment__c={sl21c9a86902iWC000008FcLYYA0=false, sld0d6199402iWC000008FcLZYA0=false, sl5063c9ca02iWC000008FcLaYAK=false}, 
Subtotal={0Q0WC0000037v1R0AQ=0.0}, 
Discount__std={0Q0WC0000037v1R0AQ=0.0}, 
CurrencyIsoCode={0Q0WC0000037v1R0AQ=USD}, 
PriceImpactingAttribute={stlia78f7cb2c02iWC000008FcLaYAK=true, stlia36ce831f02iWC000008FcLaYAK=true, stliad58d225402iWC000008FcLYYA0=true, stliabab10da102iWC000008FcLZYA0=true, stlia92848d3c02iWC000008FcLaYAK=true, stlia4481935b02iWC000008FcLZYA0=false, stlia4877f0b102iWC000008FcLaYAK=true}, 
